id,transaction_id,transaction_reference,fee_type,amount,currency,payer_account_id,collector,status,created_at
11871,22835,TX20240401681814,WIT_FEE,270,MRU,283,PLATFORM,COLLECTED,2024-04-01T16:21:58.901Z
11872,22837,TX20240709337022,TRF_FEE,50,MRU,5226,PLATFORM,COLLECTED,2024-07-09T04:33:38.552Z
11873,22839,TX20240817228587,PAY_FEE,75,MRU,9069,MERCHANT,COLLECTED,2024-08-17T16:34:47.869Z
11874,22842,TX20241230167551,WIT_FEE,50,MRU,8874,PLATFORM,COLLECTED,2024-12-30T05:07:49.973Z
11875,22843,TX20240608101451,PAY_FEE,35,MRU,8900,MERCHANT,COLLECTED,2024-06-08T06:52:47.755Z
11876,22845,TX20241202747451,PAY_FEE,26,MRU,1783,MERCHANT,COLLECTED,2024-12-02T10:35:00.153Z
11877,22846,TX20240116759005,TRF_FEE,25,MRU,5819,PLATFORM,COLLECTED,2024-01-16T20:29:15.278Z
11878,22850,TX20240810544237,TRF_FEE,25,MRU,8349,PLATFORM,COLLECTED,2024-08-10T18:06:01.651Z
11879,22851,TX20240905402920,WIT_FEE,50,MRU,2812,PLATFORM,COLLECTED,2024-09-05T13:13:29.597Z
11880,22852,TX20240601084458,PAY_FEE,38,MRU,10349,MERCHANT,COLLECTED,2024-06-01T19:26:05.107Z
11881,22854,TX20241103332226,PAY_FEE,180,MRU,2043,MERCHANT,COLLECTED,2024-11-03T13:31:30.360Z
11882,22856,TX20240211660080,PAY_FEE,20,MRU,5649,MERCHANT,COLLECTED,2024-02-11T11:15:16.130Z
11883,22857,TX20240724584911,TRF_FEE,50,MRU,5305,PLATFORM,COLLECTED,2024-07-24T14:05:24.770Z
11884,22858,TX20241218532892,TRF_FEE,10,MRU,7181,PLATFORM,COLLECTED,2024-12-18T16:21:39.622Z
11885,22859,TX20241112646310,WIT_FEE,50,MRU,7645,PLATFORM,COLLECTED,2024-11-12T09:02:43.265Z
11886,22861,TX20240830488439,TRF_FEE,25,MRU,1397,PLATFORM,COLLECTED,2024-08-30T14:11:58.135Z
11887,22862,TX20240528715230,TRF_FEE,50,MRU,638,PLATFORM,COLLECTED,2024-05-28T08:24:20.165Z
11888,22863,TX20240728238768,TRF_FEE,50,MRU,2493,PLATFORM,COLLECTED,2024-07-28T17:46:37.082Z
11889,22864,TX20240223293388,TRF_FEE,25,MRU,4777,PLATFORM,COLLECTED,2024-02-23T13:41:19.730Z
11890,22865,TX20240906366052,TRF_FEE,50,MRU,3802,PLATFORM,COLLECTED,2024-09-06T08:30:18.669Z
11891,22866,TX20240202856671,PAY_FEE,62,MRU,5800,MERCHANT,COLLECTED,2024-02-02T11:30:45.847Z
11892,22867,TX20241207027338,TRF_FEE,25,MRU,180,PLATFORM,COLLECTED,2024-12-07T19:35:36.795Z
11893,22870,TX20240704887516,TRF_FEE,50,MRU,5827,PLATFORM,COLLECTED,2024-07-04T11:51:05.640Z
11894,22873,TX20240424957687,PAY_FEE,53,MRU,4305,MERCHANT,COLLECTED,2024-04-24T11:08:01.934Z
11895,22874,TX20241015139876,SAL_FEE,2295,MRU,10605,PLATFORM,COLLECTED,2024-10-15T14:34:28.266Z
11896,22875,TX20240206100506,TRF_FEE,50,MRU,3639,PLATFORM,COLLECTED,2024-02-06T08:16:56.055Z
11897,22877,TX20241026536706,PAY_FEE,255,MRU,7009,MERCHANT,COLLECTED,2024-10-26T19:04:37.128Z
11898,22878,TX20240423210960,BIL_FEE,100,MRU,7523,PLATFORM,COLLECTED,2024-04-23T07:07:15.660Z
11899,22879,TX20240524233732,TRF_FEE,25,MRU,5436,PLATFORM,COLLECTED,2024-05-24T07:44:35.173Z
11900,22882,TX20241128454758,TRF_FEE,25,MRU,2380,PLATFORM,COLLECTED,2024-11-28T10:01:08.970Z
11901,22883,TX20240928693199,SAL_FEE,1315,MRU,3253,PLATFORM,COLLECTED,2024-09-28T07:22:57.030Z
11902,22886,TX20240213751648,WIT_FEE,50,MRU,8571,PLATFORM,COLLECTED,2024-02-13T16:28:39.796Z
11903,22887,TX20241013378404,PAY_FEE,1440,MRU,4127,MERCHANT,COLLECTED,2024-10-13T07:58:10.659Z
11904,22888,TX20240409694291,TRF_FEE,25,MRU,10631,PLATFORM,COLLECTED,2024-04-09T14:16:14.482Z
11905,22890,TX20241121306749,PAY_FEE,51,MRU,7045,MERCHANT,COLLECTED,2024-11-21T10:05:56.275Z
11906,22896,TX20240212231620,WIT_FEE,50,MRU,3199,PLATFORM,COLLECTED,2024-02-12T19:07:59.526Z
11907,22897,TX20240126684793,BIL_FEE,100,MRU,1325,PLATFORM,COLLECTED,2024-01-26T09:11:08.086Z
11908,22898,TX20240527279358,TRF_FEE,50,MRU,4749,PLATFORM,COLLECTED,2024-05-27T13:49:59.780Z
11909,22901,TX20240720038298,TRF_FEE,25,MRU,5523,PLATFORM,COLLECTED,2024-07-20T12:45:34.184Z
11910,22903,TX20240222251001,TRF_FEE,25,MRU,2685,PLATFORM,COLLECTED,2024-02-22T10:05:37.617Z
11911,22905,TX20240901634362,PAY_FEE,42,MRU,10227,MERCHANT,COLLECTED,2024-09-01T12:34:01.123Z
11912,22907,TX20240726146152,TRF_FEE,25,MRU,9469,PLATFORM,COLLECTED,2024-07-26T18:02:58.095Z
11913,22909,TX20240415584883,WIT_FEE,50,MRU,8116,PLATFORM,COLLECTED,2024-04-15T15:50:08.260Z
11914,22910,TX20241003808529,TRF_FEE,25,MRU,585,PLATFORM,COLLECTED,2024-10-03T13:51:44.528Z
11915,22911,TX20240614447688,TRF_FEE,25,MRU,2572,PLATFORM,COLLECTED,2024-06-14T10:16:23.417Z
11916,22912,TX20240906151125,WIT_FEE,50,MRU,5885,PLATFORM,COLLECTED,2024-09-06T09:53:50.223Z
11917,22913,TX20240330558978,PAY_FEE,92,MRU,5110,MERCHANT,COLLECTED,2024-03-30T09:47:16.853Z
11918,22914,TX20240627027665,WIT_FEE,50,MRU,2416,PLATFORM,COLLECTED,2024-06-27T15:31:10.318Z
11919,22921,TX20240320050776,TRF_FEE,50,MRU,5786,PLATFORM,COLLECTED,2024-03-20T07:43:50.980Z
11920,22922,TX20240328665277,TRF_FEE,25,MRU,2814,PLATFORM,COLLECTED,2024-03-28T07:40:41.241Z
11921,22923,TX20240303819286,TRF_FEE,25,MRU,10698,PLATFORM,COLLECTED,2024-03-03T20:50:59.332Z
11922,22928,TX20240127769641,WIT_FEE,50,MRU,1832,PLATFORM,COLLECTED,2024-01-27T16:02:35.365Z
11923,22929,TX20240107107320,TRF_FEE,50,MRU,9529,PLATFORM,COLLECTED,2024-01-07T13:24:29.901Z
11924,22930,TX20241121156946,TRF_FEE,50,MRU,1981,PLATFORM,COLLECTED,2024-11-21T06:25:30.162Z
11925,22931,TX20241005476287,TRF_FEE,25,MRU,10673,PLATFORM,COLLECTED,2024-10-05T16:12:56.727Z
11926,22933,TX20240401997543,TRF_FEE,50,MRU,1486,PLATFORM,COLLECTED,2024-04-01T15:03:07.568Z
11927,22939,TX20240320187541,SAL_FEE,1295,MRU,3413,PLATFORM,COLLECTED,2024-03-20T10:13:50.941Z
11928,22942,TX20240722632569,TRF_FEE,25,MRU,311,PLATFORM,COLLECTED,2024-07-22T05:15:21.181Z
11929,22943,TX20240223703009,PAY_FEE,60,MRU,6500,MERCHANT,COLLECTED,2024-02-23T10:16:21.991Z
11930,22945,TX20240619520378,WIT_FEE,50,MRU,1963,PLATFORM,COLLECTED,2024-06-19T06:23:00.643Z
11931,22949,TX20240106812588,SAL_FEE,380,MRU,10227,PLATFORM,COLLECTED,2024-01-06T09:09:35.604Z
11932,22951,TX20240421666922,WIT_FEE,300,MRU,10780,PLATFORM,COLLECTED,2024-04-21T10:15:04.526Z
11933,22953,TX20240104785225,PAY_FEE,29,MRU,9685,MERCHANT,COLLECTED,2024-01-04T08:05:11.439Z
11934,22959,TX20241129612701,WIT_FEE,50,MRU,10763,PLATFORM,COLLECTED,2024-11-29T19:06:01.915Z
11935,22961,TX20241125226653,TRF_FEE,25,MRU,5505,PLATFORM,COLLECTED,2024-11-25T09:17:14.599Z
11936,22962,TX20240826692651,TRF_FEE,10,MRU,617,PLATFORM,COLLECTED,2024-08-26T13:17:49.346Z
11937,22964,TX20240130931661,WIT_FEE,50,MRU,9527,PLATFORM,COLLECTED,2024-01-30T14:15:48.777Z
11938,22965,TX20240418411311,TRF_FEE,25,MRU,6480,PLATFORM,COLLECTED,2024-04-18T12:46:26.580Z
11939,22966,TX20241228369106,TRF_FEE,50,MRU,9612,PLATFORM,COLLECTED,2024-12-28T10:31:02.054Z
11940,22969,TX20240701975770,WIT_FEE,50,MRU,3686,PLATFORM,COLLECTED,2024-07-01T16:21:27.706Z
11941,22970,TX20240220072148,TRF_FEE,25,MRU,1860,PLATFORM,COLLECTED,2024-02-20T10:11:34.047Z
11942,22973,TX20240418125712,WIT_FEE,100,MRU,6722,PLATFORM,COLLECTED,2024-04-18T15:23:13.971Z
11943,22975,TX20240825027592,BIL_FEE,100,MRU,7172,PLATFORM,COLLECTED,2024-08-25T14:26:40.294Z
11944,22978,TX20241216991972,TRF_FEE,25,MRU,146,PLATFORM,COLLECTED,2024-12-16T16:54:56.332Z
11945,22981,TX20240816615184,WIT_FEE,58,MRU,439,PLATFORM,COLLECTED,2024-08-16T15:46:44.315Z
11946,22982,TX20240617467966,WIT_FEE,210,MRU,2646,PLATFORM,COLLECTED,2024-06-17T06:15:01.070Z
11947,22984,TX20241208012120,WIT_FEE,50,MRU,62,PLATFORM,COLLECTED,2024-12-08T00:37:56.975Z
11948,22986,TX20241029871111,SAL_FEE,1040,MRU,355,PLATFORM,COLLECTED,2024-10-28T23:18:17.544Z
11949,22987,TX20241006973245,PAY_FEE,63,MRU,114,MERCHANT,COLLECTED,2024-10-06T06:09:58.235Z
11950,22988,TX20241219500244,WIT_FEE,94,MRU,10763,PLATFORM,COLLECTED,2024-12-19T17:16:28.334Z
11951,22990,TX20240311699113,TRF_FEE,25,MRU,4708,PLATFORM,COLLECTED,2024-03-11T17:32:18.743Z
11952,22996,TX20240109178785,PAY_FEE,56,MRU,8700,MERCHANT,COLLECTED,2024-01-09T06:46:43.527Z
11953,22997,TX20241021736546,TRF_FEE,25,MRU,3128,PLATFORM,COLLECTED,2024-10-21T07:17:42.185Z
11954,22999,TX20240817478490,PAY_FEE,35,MRU,4794,MERCHANT,COLLECTED,2024-08-17T16:15:16.762Z
11955,23002,TX20240124993713,SAL_FEE,1875,MRU,6584,PLATFORM,COLLECTED,2024-01-24T10:08:41.899Z
11956,23007,TX20240415043643,TRF_FEE,25,MRU,8457,PLATFORM,COLLECTED,2024-04-15T11:51:47.845Z
11957,23010,TX20240823427315,TRF_FEE,25,MRU,10595,PLATFORM,COLLECTED,2024-08-23T08:46:27.679Z
11958,23011,TX20241007558495,TRF_FEE,10,MRU,6707,PLATFORM,COLLECTED,2024-10-07T20:00:36.196Z
11959,23013,TX20240703986932,TRF_FEE,50,MRU,7796,PLATFORM,COLLECTED,2024-07-03T06:30:45.457Z
11960,23014,TX20240318244402,SAL_FEE,1035,MRU,10894,PLATFORM,COLLECTED,2024-03-18T12:11:47.134Z
11961,23018,TX20240922277240,WIT_FEE,50,MRU,9505,PLATFORM,COLLECTED,2024-09-22T06:00:46.640Z
11962,23019,TX20240112671076,WIT_FEE,110,MRU,1249,PLATFORM,COLLECTED,2024-01-12T09:10:28.216Z
11963,23020,TX20240120739398,PAY_FEE,8,MRU,10528,MERCHANT,COLLECTED,2024-01-20T20:22:57.429Z
11964,23024,TX20240127415071,TRF_FEE,50,MRU,557,PLATFORM,COLLECTED,2024-01-27T14:19:58.480Z
11965,23025,TX20240104986957,TRF_FEE,25,MRU,3651,PLATFORM,COLLECTED,2024-01-04T14:49:12.913Z
11966,23027,TX20240120991362,TRF_FEE,10,MRU,3733,PLATFORM,COLLECTED,2024-01-20T05:35:28.808Z
11967,23031,TX20241022341773,TRF_FEE,50,MRU,1910,PLATFORM,COLLECTED,2024-10-22T12:12:40.999Z
11968,23033,TX20240520902735,TRF_FEE,50,MRU,6118,PLATFORM,COLLECTED,2024-05-20T07:44:49.438Z
11969,23034,TX20241223432317,PAY_FEE,32,MRU,2964,MERCHANT,COLLECTED,2024-12-23T11:34:28.251Z
11970,23038,TX20240711081209,TRF_FEE,25,MRU,8864,PLATFORM,COLLECTED,2024-07-11T16:34:38.835Z
11971,23040,TX20240719891195,WIT_FEE,50,MRU,1111,PLATFORM,COLLECTED,2024-07-19T16:35:08.645Z
11972,23041,TX20241226201006,PAY_FEE,65,MRU,5387,MERCHANT,COLLECTED,2024-12-26T09:30:45.543Z
11973,23042,TX20241220270296,WIT_FEE,100,MRU,2846,PLATFORM,COLLECTED,2024-12-20T18:01:44.536Z
11974,23044,TX20240709592972,TRF_FEE,50,MRU,5226,PLATFORM,COLLECTED,2024-07-09T04:33:38.552Z
11975,23045,TX20241110051952,TRF_FEE,50,MRU,7485,PLATFORM,COLLECTED,2024-11-10T06:32:07.124Z
11976,23047,TX20240212001785,WIT_FEE,100,MRU,8539,PLATFORM,COLLECTED,2024-02-12T18:50:29.901Z
11977,23050,TX20240214815796,PAY_FEE,57,MRU,9571,MERCHANT,COLLECTED,2024-02-14T20:43:26.121Z
11978,23051,TX20241123143867,PAY_FEE,18,MRU,1050,MERCHANT,COLLECTED,2024-11-23T05:34:31.984Z
11979,23053,TX20240116918876,TRF_FEE,25,MRU,5819,PLATFORM,COLLECTED,2024-01-16T20:29:15.278Z
11980,23054,TX20240725980140,BIL_FEE,100,MRU,6844,PLATFORM,COLLECTED,2024-07-25T10:29:26.633Z
11981,23056,TX20240207428826,TRF_FEE,10,MRU,9557,PLATFORM,COLLECTED,2024-02-07T07:57:23.677Z
11982,23058,TX20240414283393,TRF_FEE,10,MRU,6601,PLATFORM,COLLECTED,2024-04-14T14:35:13.498Z
11983,23061,TX20240712681774,PAY_FEE,35,MRU,909,MERCHANT,COLLECTED,2024-07-12T12:30:21.184Z
11984,23068,TX20240624135313,TRF_FEE,25,MRU,10081,PLATFORM,COLLECTED,2024-06-24T21:48:40.536Z
11985,23069,TX20240527165932,TRF_FEE,50,MRU,2459,PLATFORM,COLLECTED,2024-05-27T15:07:54.234Z
11986,23070,TX20240103082392,TRF_FEE,50,MRU,6278,PLATFORM,COLLECTED,2024-01-03T14:47:28.820Z
11987,23073,TX20240713714042,TRF_FEE,50,MRU,9115,PLATFORM,COLLECTED,2024-07-13T11:16:24.208Z
11988,23074,TX20240219935823,TRF_FEE,50,MRU,1636,PLATFORM,COLLECTED,2024-02-19T14:18:31.047Z
11989,23075,TX20241220975072,PAY_FEE,98,MRU,7530,MERCHANT,COLLECTED,2024-12-20T18:32:22.970Z
11990,23076,TX20241023381000,TRF_FEE,25,MRU,10522,PLATFORM,COLLECTED,2024-10-23T07:56:23.646Z
11991,23077,TX20240329526380,TRF_FEE,10,MRU,605,PLATFORM,COLLECTED,2024-03-29T10:25:21.041Z
11992,23078,TX20241115142079,TRF_FEE,50,MRU,8528,PLATFORM,COLLECTED,2024-11-15T15:30:33.941Z
11993,23079,TX20241007822026,TRF_FEE,10,MRU,7285,PLATFORM,COLLECTED,2024-10-07T10:29:45.650Z
11994,23080,TX20240601934603,PAY_FEE,38,MRU,9111,MERCHANT,COLLECTED,2024-06-01T14:29:20.760Z
11995,23081,TX20240529791447,SAL_FEE,2110,MRU,5162,PLATFORM,COLLECTED,2024-05-29T04:28:08.841Z
11996,23082,TX20240327328437,WIT_FEE,100,MRU,1293,PLATFORM,COLLECTED,2024-03-27T10:31:27.965Z
11997,23083,TX20241031226560,WIT_FEE,50,MRU,3154,PLATFORM,COLLECTED,2024-10-31T15:59:47.502Z
11998,23084,TX20240909789122,WIT_FEE,50,MRU,9065,PLATFORM,COLLECTED,2024-09-09T14:02:32.785Z
11999,23085,TX20240331822163,BIL_FEE,100,MRU,2199,PLATFORM,COLLECTED,2024-03-31T08:33:53.311Z
12000,23086,TX20240717126098,TRF_FEE,25,MRU,1585,PLATFORM,COLLECTED,2024-07-17T10:20:38.396Z
12001,23087,TX20241028407032,TRF_FEE,50,MRU,6163,PLATFORM,COLLECTED,2024-10-28T19:16:23.142Z
12002,23088,TX20241107563727,TRF_FEE,50,MRU,1307,PLATFORM,COLLECTED,2024-11-07T06:37:29.268Z
12003,23089,TX20241027214341,TRF_FEE,25,MRU,4759,PLATFORM,COLLECTED,2024-10-27T06:19:07.473Z
12004,23090,TX20240607953436,PAY_FEE,74,MRU,4956,MERCHANT,COLLECTED,2024-06-07T11:09:27.923Z
12005,23093,TX20240728776486,PAY_FEE,13,MRU,1297,MERCHANT,COLLECTED,2024-07-28T10:42:26.542Z
12006,23094,TX20240303700888,WIT_FEE,100,MRU,7734,PLATFORM,COLLECTED,2024-03-03T12:34:05.822Z
12007,23095,TX20240623910127,TRF_FEE,25,MRU,7691,PLATFORM,COLLECTED,2024-06-23T06:00:17.034Z
12008,23096,TX20240804369645,TRF_FEE,50,MRU,9528,PLATFORM,COLLECTED,2024-08-04T14:29:53.146Z
12009,23097,TX20240203483707,PAY_FEE,71,MRU,3730,MERCHANT,COLLECTED,2024-02-03T16:26:48.891Z
12010,23104,TX20241118816053,PAY_FEE,165,MRU,940,MERCHANT,COLLECTED,2024-11-18T07:17:11.148Z
12011,23105,TX20241027415109,TRF_FEE,50,MRU,2572,PLATFORM,COLLECTED,2024-10-27T21:46:25.435Z
12012,23107,TX20240828751334,PAY_FEE,63,MRU,5285,MERCHANT,COLLECTED,2024-08-28T14:34:19.735Z
12013,23108,TX20240720546135,TRF_FEE,25,MRU,5523,PLATFORM,COLLECTED,2024-07-20T12:45:34.184Z
12014,23109,TX20241001291712,TRF_FEE,50,MRU,5265,PLATFORM,COLLECTED,2024-10-01T09:11:54.450Z
12015,23110,TX20240205258580,WIT_FEE,50,MRU,6792,PLATFORM,COLLECTED,2024-02-05T15:37:14.463Z
12016,23112,TX20240731465312,TRF_FEE,25,MRU,10351,PLATFORM,COLLECTED,2024-07-31T04:07:55.597Z
12017,23114,TX20240204155869,SAL_FEE,1025,MRU,1949,PLATFORM,COLLECTED,2024-02-04T17:12:43.373Z
12018,23116,TX20241005658750,WIT_FEE,50,MRU,6220,PLATFORM,COLLECTED,2024-10-05T16:08:15.735Z
12019,23117,TX20240815052716,PAY_FEE,68,MRU,5979,MERCHANT,COLLECTED,2024-08-15T16:44:31.053Z
12020,23118,TX20240527052938,TRF_FEE,10,MRU,4624,PLATFORM,COLLECTED,2024-05-27T10:25:16.389Z
12021,23121,TX20240529239695,TRF_FEE,50,MRU,1901,PLATFORM,COLLECTED,2024-05-29T09:29:46.524Z
12022,23122,TX20240301424162,TRF_FEE,25,MRU,6369,PLATFORM,COLLECTED,2024-03-01T08:49:45.950Z
12023,23124,TX20240430821951,TRF_FEE,25,MRU,6440,PLATFORM,COLLECTED,2024-04-30T10:08:34.207Z
12024,23125,TX20241019232761,TRF_FEE,25,MRU,8390,PLATFORM,COLLECTED,2024-10-19T11:08:46.062Z
12025,23126,TX20240603760904,TRF_FEE,25,MRU,4868,PLATFORM,COLLECTED,2024-06-03T00:37:25.641Z
12026,23129,TX20240204665277,WIT_FEE,50,MRU,2973,PLATFORM,COLLECTED,2024-02-04T15:41:14.253Z
12027,23130,TX20240303959788,TRF_FEE,25,MRU,10698,PLATFORM,COLLECTED,2024-03-03T20:50:59.332Z
12028,23132,TX20240918647745,TRF_FEE,10,MRU,6780,PLATFORM,COLLECTED,2024-09-18T20:16:47.578Z
12029,23133,TX20240906176326,BIL_FEE,100,MRU,10154,PLATFORM,COLLECTED,2024-09-06T16:43:28.868Z
12030,23134,TX20240315550592,PAY_FEE,23,MRU,9970,MERCHANT,COLLECTED,2024-03-15T13:58:41.945Z
12031,23135,TX20240426439763,TRF_FEE,50,MRU,4049,PLATFORM,COLLECTED,2024-04-26T06:45:02.590Z
12032,23137,TX20241121054116,TRF_FEE,50,MRU,1981,PLATFORM,COLLECTED,2024-11-21T06:25:30.162Z
12033,23138,TX20241022654625,PAY_FEE,255,MRU,2224,MERCHANT,COLLECTED,2024-10-22T07:56:43.968Z
12034,23139,TX20240712983869,WIT_FEE,50,MRU,10330,PLATFORM,COLLECTED,2024-07-12T10:33:45.507Z
12035,23149,TX20240118912042,TRF_FEE,50,MRU,4928,PLATFORM,COLLECTED,2024-01-18T09:21:10.028Z
12036,23150,TX20240916506579,TRF_FEE,50,MRU,10923,PLATFORM,COLLECTED,2024-09-16T07:19:16.365Z
12037,23152,TX20240619476254,WIT_FEE,50,MRU,1963,PLATFORM,COLLECTED,2024-06-19T06:23:00.643Z
12038,23153,TX20240607041482,PAY_FEE,74,MRU,240,MERCHANT,COLLECTED,2024-06-07T15:31:18.658Z
12039,23156,TX20240106570364,SAL_FEE,380,MRU,10227,PLATFORM,COLLECTED,2024-01-06T09:09:35.604Z
12040,23158,TX20240407666922,TRF_FEE,25,MRU,6523,PLATFORM,COLLECTED,2024-04-07T06:31:58.656Z
12041,23164,TX20240318506143,PAY_FEE,27,MRU,6513,MERCHANT,COLLECTED,2024-03-18T14:02:30.378Z
12042,23165,TX20240605782339,PAY_FEE,78,MRU,10135,MERCHANT,COLLECTED,2024-06-05T10:04:55.390Z
12043,23174,TX20240622869800,TRF_FEE,25,MRU,10722,PLATFORM,COLLECTED,2024-06-22T12:08:39.240Z
12044,23177,TX20240930189857,TRF_FEE,10,MRU,5411,PLATFORM,COLLECTED,2024-09-30T09:38:28.282Z
12045,23178,TX20241021444343,TRF_FEE,10,MRU,1628,PLATFORM,COLLECTED,2024-10-21T09:11:04.755Z
12046,23179,TX20240114003115,PAY_FEE,33,MRU,4678,MERCHANT,COLLECTED,2024-01-14T13:35:59.296Z
12047,23180,TX20240704971197,TRF_FEE,25,MRU,7336,PLATFORM,COLLECTED,2024-07-04T07:20:57.102Z
12048,23181,TX20240807621935,TRF_FEE,25,MRU,4366,PLATFORM,COLLECTED,2024-08-07T07:45:44.950Z
12049,23184,TX20241123576875,TRF_FEE,10,MRU,3814,PLATFORM,COLLECTED,2024-11-23T10:55:57.197Z
12050,23185,TX20240617013159,TRF_FEE,25,MRU,4244,PLATFORM,COLLECTED,2024-06-17T16:35:58.120Z
