id,reference,transaction_type,amount,fee,total_amount,currency,source_account_id,source_user_id,destination_account_id,destination_user_id,merchant_id,agency_id,status,failure_reason,source_node,processing_node,source_datacenter,processing_datacenter,is_cross_dc,transaction_date,transaction_time,created_at,completed_at
93894,TX20240412883661,WIT,20000,200,20200,MRU,4820,4380,,,,50,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-04-12,12:42:10,2024-04-12T10:42:10.820Z,2024-04-12T10:42:15.776Z
98097,TX20240412918789,WIT,10000,100,10100,MRU,4820,4380,,,,50,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-04-12,12:42:10,2024-04-12T10:42:10.820Z,2024-04-12T10:42:11.363Z
5311,TX20240412341047,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:12.854Z
11890,TX20240412232789,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:16.035Z
18404,TX20240412080554,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:15.356Z
18613,TX20240412295151,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:13.265Z
32641,TX20240412164189,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:13.724Z
50721,TX20240412825334,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:15.987Z
52298,TX20240412104427,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:13.625Z
62256,TX20240412834005,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:14.412Z
78061,TX20240412012120,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:14.243Z
78627,TX20240412213202,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:12.489Z
80690,TX20240412867528,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:11.822Z
81064,TX20240412628040,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:14.073Z
91295,TX20240412665384,DEP,20000,0,20000,MRU,10360,9406,,,,95,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,13:07:11,2024-04-12T11:07:11.289Z,2024-04-12T11:07:12.945Z
11363,TX20240412769810,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:08.185Z
11574,TX20240412040056,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
25567,TX20240412155981,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
51018,TX20240412966215,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
51412,TX20240412176610,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
52003,TX20240412772371,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
52594,TX20240412634291,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.352Z
72110,TX20240412650634,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
77213,TX20240412343463,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
77967,TX20240412576874,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
97801,TX20240412838287,TRF,4100,25,4125,MRU,4877,4431,8454,7682,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,13:54:07,2024-04-12T11:54:07.579Z,2024-04-12T11:54:07.579Z
7785,TX20240412398100,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:26.512Z
17277,TX20240412845099,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:28.647Z
20620,TX20240412038841,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:28.420Z
22076,TX20240412365001,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:26.799Z
47678,TX20240412878216,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:28.215Z
48273,TX20240412635490,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:27.680Z
51040,TX20240412938190,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:27.027Z
74777,TX20240412746948,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:27.285Z
75722,TX20240412676937,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:24.763Z
76289,TX20240412563301,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:25.220Z
92512,TX20240412592991,DEP,50000,0,50000,MRU,9389,8523,,,,66,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-04-12,14:03:24,2024-04-12T12:03:24.164Z,2024-04-12T12:03:24.119Z
6492,TX20240412700888,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:46.382Z
29477,TX20240412464641,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:49.202Z
30502,TX20240412207364,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:48.437Z
68694,TX20240412222223,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:46.604Z
71738,TX20240412312689,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:46.284Z
72305,TX20240412624571,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:47.568Z
73061,TX20240412378404,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:46.438Z
73628,TX20240412078044,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:49.424Z
74006,TX20240412111679,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:47.507Z
82845,TX20240412166691,PAY,1100,17,1117,MRU,1803,1645,,,484,,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,15:58:45,2024-04-12T13:58:45.783Z,2024-04-12T13:58:49.141Z
5161,TX20240412312606,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:08.667Z
5375,TX20240412206960,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:11.863Z
17211,TX20240412399539,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:12.734Z
33920,TX20240412950848,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:12.458Z
34530,TX20240412709739,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:12.072Z
51963,TX20240412894394,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:10.876Z
65973,TX20240412394560,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:12.110Z
66739,TX20240412673198,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:08.655Z
67123,TX20240412563962,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:09.763Z
88572,TX20240412384611,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:08.557Z
88756,TX20240412829004,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:09.594Z
89127,TX20240412570553,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:09.234Z
90980,TX20240412784702,DEP,5000,0,5000,MRU,6842,6217,,,,48,SUCCESS,,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,16:05:07,2024-04-12T14:05:07.736Z,2024-04-12T14:05:12.485Z
8358,TX20240412187247,PAY,4900,74,4974,MRU,1404,1271,,,416,,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:20:01.416Z
10056,TX20240412988572,PAY,4900,74,4974,MRU,1404,1271,,,416,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:59.023Z
11535,TX20240412824789,PAY,4900,74,4974,MRU,1404,1271,,,416,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:59.023Z
46826,TX20240412736780,PAY,4900,74,4974,MRU,1404,1271,,,416,,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:58.715Z
54329,TX20240412282484,PAY,4900,74,4974,MRU,1404,1271,,,416,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:59.023Z
54918,TX20240412879442,PAY,4900,74,4974,MRU,1404,1271,,,416,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:58.911Z
56287,TX20240412508429,PAY,4900,74,4974,MRU,1404,1271,,,416,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:59.023Z
74910,TX20240412167551,PAY,4900,74,4974,MRU,1404,1271,,,416,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:59.023Z
78876,TX20240412869322,PAY,4900,74,4974,MRU,1404,1271,,,416,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:59.023Z
80000,TX20240412708639,PAY,4900,74,4974,MRU,1404,1271,,,416,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-04-12,16:19:59,2024-04-12T14:19:59.023Z,2024-04-12T14:19:59.023Z
3985,TX20240412538999,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:32.549Z
4199,TX20240412758267,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:35.206Z
10793,TX20240412257453,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:33.476Z
36053,TX20240412353058,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:32.371Z
37472,TX20240412990492,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:34.077Z
37877,TX20240412200099,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:34.698Z
73112,TX20240412709529,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:32.668Z
73679,TX20240412421584,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:34.095Z
76892,TX20240412220301,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:35.139Z
82895,TX20240412768598,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:31.969Z
85508,TX20240412741273,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:35.371Z
85880,TX20240412207157,AIR,100,0,100,MRU,3512,3209,,,,,SUCCESS,,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,16:56:30,2024-04-12T14:56:30.719Z,2024-04-12T14:56:35.471Z
5517,TX20240412400525,TRF,4300,25,4325,MRU,4307,3925,8648,7856,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-04-12,17:19:00,2024-04-12T15:19:00.612Z,2024-04-12T15:19:00.612Z
37099,TX20240412512909,TRF,4300,25,4325,MRU,4307,3925,8648,7856,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-04-12,17:19:00,2024-04-12T15:19:00.612Z,2024-04-12T15:19:00.612Z
