id,transaction_id,transaction_reference,fee_type,amount,currency,payer_account_id,collector,status,created_at
6027,11184,TX20240913333200,BIL_FEE,100,MRU,1702,PLATFORM,COLLECTED,2024-09-13T07:32:07.038Z
6028,11186,TX20240213422171,WIT_FEE,50,MRU,188,PLATFORM,COLLECTED,2024-02-13T09:01:40.017Z
6029,11189,TX20240324916122,WIT_FEE,50,MRU,4520,PLATFORM,COLLECTED,2024-03-24T17:58:12.808Z
6030,11190,TX20240122210964,PAY_FEE,30,MRU,7099,MERCHANT,COLLECTED,2024-01-22T09:26:21.659Z
6031,11193,TX20241211751123,BIL_FEE,100,MRU,328,PLATFORM,COLLECTED,2024-12-11T17:43:21.041Z
6032,11194,TX20240402737863,WIT_FEE,50,MRU,10434,PLATFORM,COLLECTED,2024-04-02T08:41:01.458Z
6033,11195,TX20240622245887,SAL_FEE,2095,MRU,4451,PLATFORM,COLLECTED,2024-06-22T10:10:40.749Z
6034,11196,TX20240119865712,TRF_FEE,50,MRU,8630,PLATFORM,COLLECTED,2024-01-19T07:35:27.945Z
6035,11197,TX20240918150600,TRF_FEE,10,MRU,6780,PLATFORM,COLLECTED,2024-09-18T20:16:47.578Z
6036,11199,TX20240315002893,PAY_FEE,23,MRU,9970,MERCHANT,COLLECTED,2024-03-15T13:58:41.945Z
6037,11201,TX20240726975846,PAY_FEE,33,MRU,178,MERCHANT,COLLECTED,2024-07-26T13:14:27.640Z
6038,11202,TX20240521178624,BIL_FEE,100,MRU,9840,PLATFORM,COLLECTED,2024-05-21T07:26:49.417Z
6039,11203,TX20240628968561,WIT_FEE,50,MRU,9806,PLATFORM,COLLECTED,2024-06-28T14:38:56.338Z
6040,11204,TX20240724530843,SAL_FEE,2355,MRU,3673,PLATFORM,COLLECTED,2024-07-24T13:38:30.176Z
6041,11205,TX20240712563322,PAY_FEE,38,MRU,2645,MERCHANT,COLLECTED,2024-07-12T09:34:29.907Z
6042,11206,TX20240625234985,WIT_FEE,100,MRU,2028,PLATFORM,COLLECTED,2024-06-25T06:39:58.659Z
6043,11207,TX20241115884152,TRF_FEE,10,MRU,7382,PLATFORM,COLLECTED,2024-11-15T15:42:21.618Z
6044,11208,TX20240517157853,TRF_FEE,50,MRU,7971,PLATFORM,COLLECTED,2024-05-17T09:09:41.963Z
6045,11212,TX20240304152303,WIT_FEE,58,MRU,4685,PLATFORM,COLLECTED,2024-03-04T11:16:59.493Z
6046,11213,TX20240419212229,TRF_FEE,25,MRU,3571,PLATFORM,COLLECTED,2024-04-19T17:48:25.308Z
6047,11216,TX20241007417008,WIT_FEE,230,MRU,5193,PLATFORM,COLLECTED,2024-10-07T15:12:53.088Z
6048,11218,TX20241202249357,TRF_FEE,50,MRU,460,PLATFORM,COLLECTED,2024-12-02T17:27:55.220Z
6049,11219,TX20240922175390,WIT_FEE,200,MRU,5267,PLATFORM,COLLECTED,2024-09-22T20:07:54.235Z
6050,11221,TX20240907608118,WIT_FEE,50,MRU,9055,PLATFORM,COLLECTED,2024-09-07T15:35:10.190Z
6051,11224,TX20240929713274,PAY_FEE,72,MRU,1431,MERCHANT,COLLECTED,2024-09-29T13:21:36.536Z
6052,11225,TX20241020280506,WIT_FEE,200,MRU,7787,PLATFORM,COLLECTED,2024-10-20T15:03:26.182Z
6053,11226,TX20240308686753,TRF_FEE,50,MRU,9122,PLATFORM,COLLECTED,2024-03-07T23:01:43.766Z
6054,11229,TX20240914179009,PAY_FEE,48,MRU,9500,MERCHANT,COLLECTED,2024-09-14T13:08:15.494Z
6055,11230,TX20240310546418,PAY_FEE,117,MRU,7075,MERCHANT,COLLECTED,2024-03-10T15:58:41.912Z
6056,11231,TX20240503252212,WIT_FEE,50,MRU,6709,PLATFORM,COLLECTED,2024-05-03T08:31:13.503Z
6057,11232,TX20240827157872,TRF_FEE,25,MRU,1240,PLATFORM,COLLECTED,2024-08-27T13:21:00.355Z
6058,11233,TX20240121286588,WIT_FEE,79,MRU,10611,PLATFORM,COLLECTED,2024-01-21T06:20:57.003Z
6059,11234,TX20240502943740,WIT_FEE,120,MRU,7598,PLATFORM,COLLECTED,2024-05-02T13:16:02.169Z
6060,11235,TX20240909455473,TRF_FEE,50,MRU,9845,PLATFORM,COLLECTED,2024-09-09T09:05:52.144Z
6061,11237,TX20240809866272,PAY_FEE,12,MRU,6740,MERCHANT,COLLECTED,2024-08-09T07:40:47.834Z
6062,11238,TX20240731160859,TRF_FEE,50,MRU,8203,PLATFORM,COLLECTED,2024-07-31T13:35:44.833Z
6063,11239,TX20240116369106,TRF_FEE,50,MRU,10886,PLATFORM,COLLECTED,2024-01-16T06:52:36.121Z
6064,11242,TX20240521318323,WIT_FEE,50,MRU,9297,PLATFORM,COLLECTED,2024-05-21T06:18:23.499Z
6065,11243,TX20240309651471,TRF_FEE,10,MRU,3714,PLATFORM,COLLECTED,2024-03-09T09:09:26.139Z
6066,11244,TX20240626104442,TRF_FEE,50,MRU,1158,PLATFORM,COLLECTED,2024-06-26T12:45:44.782Z
6067,11245,TX20240603897513,WIT_FEE,50,MRU,34,PLATFORM,COLLECTED,2024-06-03T16:24:19.720Z
6068,11246,TX20240326962504,TRF_FEE,25,MRU,10700,PLATFORM,COLLECTED,2024-03-26T09:47:23.227Z
6069,11249,TX20240324973073,TRF_FEE,50,MRU,8469,PLATFORM,COLLECTED,2024-03-24T11:00:21.000Z
6070,11250,TX20241218611579,BIL_FEE,100,MRU,10286,PLATFORM,COLLECTED,2024-12-18T08:20:11.409Z
6071,11251,TX20240830332500,WIT_FEE,50,MRU,1328,PLATFORM,COLLECTED,2024-08-30T11:51:35.982Z
6072,11253,TX20240923872066,WIT_FEE,100,MRU,9517,PLATFORM,COLLECTED,2024-09-23T12:56:18.679Z
6073,11254,TX20240725770856,WIT_FEE,50,MRU,6961,PLATFORM,COLLECTED,2024-07-25T16:15:34.826Z
6074,11256,TX20240513410546,TRF_FEE,25,MRU,3167,PLATFORM,COLLECTED,2024-05-13T07:19:08.229Z
6075,11257,TX20240321617590,PAY_FEE,810,MRU,5513,MERCHANT,COLLECTED,2024-03-21T09:57:18.963Z
6076,11259,TX20240803157367,WIT_FEE,200,MRU,2443,PLATFORM,COLLECTED,2024-08-03T06:43:31.024Z
6077,11260,TX20240221932391,TRF_FEE,50,MRU,6566,PLATFORM,COLLECTED,2024-02-21T08:15:58.439Z
6078,11262,TX20240822283624,WIT_FEE,500,MRU,5350,PLATFORM,COLLECTED,2024-08-22T12:13:34.703Z
6079,11266,TX20240829822079,PAY_FEE,30,MRU,4807,MERCHANT,COLLECTED,2024-08-29T10:03:53.213Z
6080,11268,TX20240721622596,TRF_FEE,50,MRU,6639,PLATFORM,COLLECTED,2024-07-21T17:57:11.465Z
6081,11269,TX20241018476722,PAY_FEE,24,MRU,9370,MERCHANT,COLLECTED,2024-10-18T15:02:44.586Z
6082,11270,TX20241114877288,PAY_FEE,51,MRU,2430,MERCHANT,COLLECTED,2024-11-14T18:20:35.410Z
6083,11271,TX20240523135188,PAY_FEE,29,MRU,1904,MERCHANT,COLLECTED,2024-05-23T04:15:22.609Z
6084,11275,TX20240414696439,TRF_FEE,50,MRU,9059,PLATFORM,COLLECTED,2024-04-14T07:08:28.344Z
6085,11277,TX20240831710987,TRF_FEE,50,MRU,5227,PLATFORM,COLLECTED,2024-08-31T07:47:47.821Z
6086,11282,TX20240122059381,WIT_FEE,50,MRU,10766,PLATFORM,COLLECTED,2024-01-22T08:59:16.393Z
6087,11283,TX20240518023341,PAY_FEE,23,MRU,6423,MERCHANT,COLLECTED,2024-05-18T15:44:39.264Z
6088,11287,TX20240630920740,WIT_FEE,50,MRU,7160,PLATFORM,COLLECTED,2024-06-30T12:07:00.601Z
6089,11288,TX20240122929963,TRF_FEE,50,MRU,5182,PLATFORM,COLLECTED,2024-01-22T12:00:58.212Z
6090,11291,TX20241226097441,WIT_FEE,50,MRU,2782,PLATFORM,COLLECTED,2024-12-26T13:28:04.719Z
6091,11293,TX20240616333513,WIT_FEE,50,MRU,2510,PLATFORM,COLLECTED,2024-06-16T08:39:22.780Z
6092,11294,TX20241121429782,WIT_FEE,100,MRU,2216,PLATFORM,COLLECTED,2024-11-21T13:59:55.724Z
6093,11296,TX20241108571171,TRF_FEE,25,MRU,532,PLATFORM,COLLECTED,2024-11-08T07:43:39.644Z
6094,11299,TX20240525931756,TRF_FEE,10,MRU,2951,PLATFORM,COLLECTED,2024-05-25T10:08:50.674Z
6095,11300,TX20240805496073,TRF_FEE,25,MRU,7867,PLATFORM,COLLECTED,2024-08-05T13:34:53.851Z
6096,11305,TX20240503565948,TRF_FEE,50,MRU,311,PLATFORM,COLLECTED,2024-05-03T00:34:01.056Z
6097,11307,TX20240217377950,TRF_FEE,50,MRU,3486,PLATFORM,COLLECTED,2024-02-17T07:10:31.835Z
6098,11310,TX20240209041429,PAY_FEE,50,MRU,10949,MERCHANT,COLLECTED,2024-02-09T11:53:14.586Z
6099,11313,TX20240130395272,PAY_FEE,26,MRU,6336,MERCHANT,COLLECTED,2024-01-30T09:09:29.812Z
6100,11314,TX20240115792899,PAY_FEE,38,MRU,1556,MERCHANT,COLLECTED,2024-01-15T17:43:53.530Z
6101,11317,TX20240806061581,WIT_FEE,100,MRU,5845,PLATFORM,COLLECTED,2024-08-06T14:13:08.556Z
6102,11318,TX20240112455462,PAY_FEE,53,MRU,10897,MERCHANT,COLLECTED,2024-01-12T17:27:04.083Z
6103,11319,TX20240819592972,TRF_FEE,50,MRU,1589,PLATFORM,COLLECTED,2024-08-19T12:28:46.887Z
6104,11320,TX20241110915853,TRF_FEE,50,MRU,7485,PLATFORM,COLLECTED,2024-11-10T06:32:07.124Z
6105,11321,TX20240817620445,PAY_FEE,75,MRU,9069,MERCHANT,COLLECTED,2024-08-17T16:34:47.869Z
6106,11324,TX20240828282484,WIT_FEE,50,MRU,9190,PLATFORM,COLLECTED,2024-08-28T09:59:01.127Z
6107,11325,TX20240214434126,PAY_FEE,57,MRU,9571,MERCHANT,COLLECTED,2024-02-14T20:43:26.121Z
6108,11328,TX20240705661083,TRF_FEE,25,MRU,10675,PLATFORM,COLLECTED,2024-07-05T09:20:41.041Z
6109,11329,TX20240205434119,TRF_FEE,25,MRU,564,PLATFORM,COLLECTED,2024-02-05T09:13:15.212Z
6110,11330,TX20241023646120,WIT_FEE,50,MRU,9650,PLATFORM,COLLECTED,2024-10-23T12:31:47.384Z
6111,11331,TX20240727677167,SAL_FEE,1045,MRU,6629,PLATFORM,COLLECTED,2024-07-27T04:21:18.035Z
6112,11335,TX20240610335759,TRF_FEE,50,MRU,7301,PLATFORM,COLLECTED,2024-06-10T07:25:42.614Z
6113,11336,TX20240908120897,PAY_FEE,41,MRU,8171,MERCHANT,COLLECTED,2024-09-08T05:03:31.437Z
6114,11337,TX20240911689295,TRF_FEE,50,MRU,8620,PLATFORM,COLLECTED,2024-09-11T10:50:07.368Z
6115,11338,TX20240429642961,PAY_FEE,36,MRU,3668,MERCHANT,COLLECTED,2024-04-29T19:02:45.406Z
6116,11342,TX20240115124996,SAL_FEE,1700,MRU,5908,PLATFORM,COLLECTED,2024-01-15T09:36:03.529Z
6117,11344,TX20240127991134,TRF_FEE,25,MRU,2482,PLATFORM,COLLECTED,2024-01-27T20:49:40.489Z
6118,11345,TX20240114425966,BIL_FEE,100,MRU,8685,PLATFORM,COLLECTED,2024-01-14T09:11:03.391Z
6119,11346,TX20240722547986,BIL_FEE,100,MRU,829,PLATFORM,COLLECTED,2024-07-22T05:56:41.020Z
6120,11347,TX20240227597927,TRF_FEE,25,MRU,673,PLATFORM,COLLECTED,2024-02-27T07:41:17.293Z
6121,11351,TX20241230370941,PAY_FEE,72,MRU,4723,MERCHANT,COLLECTED,2024-12-30T12:15:45.549Z
6122,11352,TX20240913268215,WIT_FEE,50,MRU,1195,PLATFORM,COLLECTED,2024-09-13T07:07:20.332Z
6123,11353,TX20240625684113,WIT_FEE,99,MRU,10734,PLATFORM,COLLECTED,2024-06-25T19:59:58.123Z
6124,11354,TX20240514873729,PAY_FEE,14,MRU,10351,MERCHANT,COLLECTED,2024-05-14T18:43:08.935Z
6125,11359,TX20240527726445,WIT_FEE,50,MRU,1246,PLATFORM,COLLECTED,2024-05-27T20:40:55.560Z
6126,11361,TX20240722321553,TRF_FEE,25,MRU,1258,PLATFORM,COLLECTED,2024-07-22T19:46:17.622Z
6127,11362,TX20240724123116,TRF_FEE,50,MRU,8000,PLATFORM,COLLECTED,2024-07-24T06:49:34.903Z
6128,11363,TX20240412769810,TRF_FEE,25,MRU,4877,PLATFORM,COLLECTED,2024-04-12T11:54:07.579Z
6129,11366,TX20240104479370,TRF_FEE,50,MRU,3115,PLATFORM,COLLECTED,2024-01-04T03:12:23.441Z
6130,11368,TX20241105468140,WIT_FEE,200,MRU,4582,PLATFORM,COLLECTED,2024-11-05T21:27:16.578Z
6131,11370,TX20240129036561,WIT_FEE,500,MRU,9553,PLATFORM,COLLECTED,2024-01-29T07:10:40.860Z
6132,11371,TX20240910087207,TRF_FEE,50,MRU,10444,PLATFORM,COLLECTED,2024-09-10T14:07:39.350Z
6133,11373,TX20240717626917,PAY_FEE,57,MRU,3004,MERCHANT,COLLECTED,2024-07-17T04:55:12.930Z
6134,11375,TX20241111311880,WIT_FEE,270,MRU,8947,PLATFORM,COLLECTED,2024-11-11T20:26:24.157Z
6135,11377,TX20241109995201,PAY_FEE,17,MRU,7549,MERCHANT,COLLECTED,2024-11-09T08:07:54.872Z
6136,11378,TX20240213811827,TRF_FEE,50,MRU,6933,PLATFORM,COLLECTED,2024-02-13T16:41:21.984Z
6137,11380,TX20240728547286,WIT_FEE,50,MRU,10451,PLATFORM,COLLECTED,2024-07-27T23:00:34.240Z
