id,reference,transaction_type,amount,fee,total_amount,currency,source_account_id,source_user_id,destination_account_id,destination_user_id,merchant_id,agency_id,status,failure_reason,source_node,processing_node,source_datacenter,processing_datacenter,is_cross_dc,transaction_date,transaction_time,created_at,completed_at
40971,TX20240221075452,PAY,5000,75,5075,MRU,2087,1909,,,277,,SUCCESS,,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,12:44:01,2024-02-21T11:44:01.908Z,2024-02-21T11:44:04.503Z
42378,TX20240221892365,PAY,5000,75,5075,MRU,2087,1909,,,277,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-02-21,12:44:01,2024-02-21T11:44:01.908Z,2024-02-21T11:44:01.908Z
57422,TX20240221839916,PAY,5000,75,5075,MRU,2087,1909,,,277,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,12:44:01,2024-02-21T11:44:01.908Z,2024-02-21T11:44:01.908Z
720,TX20240221375308,DEP,5000,0,5000,MRU,3402,3104,,,,76,SUCCESS,,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-02-21,12:57:10,2024-02-21T11:57:10.884Z,2024-02-21T11:57:15.579Z
19777,TX20240221930802,DEP,5000,0,5000,MRU,3402,3104,,,,76,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-02-21,12:57:10,2024-02-21T11:57:10.884Z,2024-02-21T11:57:14.448Z
26198,TX20240221642960,DEP,5000,0,5000,MRU,3402,3104,,,,76,SUCCESS,,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,12:57:10,2024-02-21T11:57:10.884Z,2024-02-21T11:57:15.475Z
34787,TX20240221446130,DEP,5000,0,5000,MRU,3402,3104,,,,76,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-02-21,12:57:10,2024-02-21T11:57:10.884Z,2024-02-21T11:57:14.389Z
47866,TX20240221266393,DEP,5000,0,5000,MRU,3402,3104,,,,76,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-02-21,12:57:10,2024-02-21T11:57:10.884Z,2024-02-21T11:57:14.900Z
53197,TX20240221987742,DEP,5000,0,5000,MRU,3402,3104,,,,76,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,12:57:10,2024-02-21T11:57:10.884Z,2024-02-21T11:57:11.498Z
53787,TX20240221578920,DEP,5000,0,5000,MRU,3402,3104,,,,76,SUCCESS,,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-02-21,12:57:10,2024-02-21T11:57:10.884Z,2024-02-21T11:57:15.489Z
99806,TX20240221931234,DEP,5000,0,5000,MRU,3402,3104,,,,76,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-02-21,12:57:10,2024-02-21T11:57:10.884Z,2024-02-21T11:57:11.516Z
16210,TX20240221749994,WIT,500,50,550,MRU,4757,4329,,,,55,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:50.512Z
28861,TX20240221469514,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
29681,TX20240221650316,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
38024,TX20240221796929,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
42255,TX20240221776486,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
51220,TX20240221040199,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
51417,TX20240221531677,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
52599,TX20240221019197,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
55743,TX20240221276026,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
63518,TX20240221788518,WIT,500,50,550,MRU,4757,4329,,,,55,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,13:10:47,2024-02-21T12:10:47.573Z,2024-02-21T12:10:47.573Z
16537,TX20240221022921,DEP,88000,0,88000,MRU,1942,1774,,,,65,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:20:49,2024-02-21T12:20:49.605Z,2024-02-21T12:20:54.577Z
33267,TX20240221870478,DEP,88000,0,88000,MRU,1942,1774,,,,65,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-02-21,13:20:49,2024-02-21T12:20:49.605Z,2024-02-21T12:20:53.188Z
44778,TX20240221853058,DEP,88000,0,88000,MRU,1942,1774,,,,65,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-02-21,13:20:49,2024-02-21T12:20:49.605Z,2024-02-21T12:20:51.546Z
45580,TX20240221786102,DEP,88000,0,88000,MRU,1942,1774,,,,65,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:20:49,2024-02-21T12:20:49.605Z,2024-02-21T12:20:53.147Z
47177,TX20240221322122,DEP,88000,0,88000,MRU,1942,1774,,,,65,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-02-21,13:20:49,2024-02-21T12:20:49.605Z,2024-02-21T12:20:54.126Z
47375,TX20240221554189,DEP,88000,0,88000,MRU,1942,1774,,,,65,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:20:49,2024-02-21T12:20:49.605Z,2024-02-21T12:20:50.780Z
75433,TX20240221068446,DEP,88000,0,88000,MRU,1942,1774,,,,65,SUCCESS,,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,13:20:49,2024-02-21T12:20:49.605Z,2024-02-21T12:20:51.840Z
92231,TX20240221867815,DEP,88000,0,88000,MRU,1942,1774,,,,65,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-02-21,13:20:49,2024-02-21T12:20:49.605Z,2024-02-21T12:20:52.278Z
21617,TX20240221656586,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:02.821Z
33333,TX20240221665118,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:03.216Z
33942,TX20240221703457,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:03.798Z
43437,TX20240221197905,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:01.112Z
43638,TX20240221974541,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:01.162Z
65035,TX20240221135313,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:00.759Z
89333,TX20240221126863,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:02.656Z
90815,TX20240221872476,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:02.122Z
96688,TX20240221687623,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:03.732Z
99418,TX20240221880995,DEP,100000,0,100000,MRU,7438,6768,,,,64,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,13:28:59,2024-02-21T12:28:59.803Z,2024-02-21T12:29:00.830Z
1584,TX20240221688914,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:12.026Z
7354,TX20240221654460,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:12.645Z
7992,TX20240221914561,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:13.084Z
17062,TX20240221968730,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:12.619Z
21031,TX20240221513743,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:15.161Z
34995,TX20240221748332,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:14.094Z
35198,TX20240221584117,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:14.812Z
48070,TX20240221637797,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:15.176Z
52414,TX20240221379588,DEP,11000,0,11000,MRU,1005,913,,,,87,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,13:49:11,2024-02-21T12:49:11.059Z,2024-02-21T12:49:11.959Z
10202,TX20240221710085,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:06.873Z
33657,TX20240221223384,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:03.145Z
52693,TX20240221102173,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:04.545Z
62644,TX20240221310200,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:04.491Z
64765,TX20240221901112,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:05.593Z
81999,TX20240221737167,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:03.288Z
82747,TX20240221207597,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:04.724Z
83120,TX20240221394071,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:06.215Z
91296,TX20240221010950,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:07.063Z
94970,TX20240221341274,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:06.699Z
95885,TX20240221589024,WIT,10000,100,10100,MRU,9400,8532,,,,11,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,13:58:02,2024-02-21T12:58:02.643Z,2024-02-21T12:58:03.638Z
3715,TX20240221508919,BIL,29000,100,29100,MRU,8917,8093,,,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-02-21,14:47:12,2024-02-21T13:47:12.087Z,2024-02-21T13:47:12.087Z
14323,TX20240221857604,BIL,29000,100,29100,MRU,8917,8093,,,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,14:47:12,2024-02-21T13:47:12.087Z,2024-02-21T13:47:12.087Z
61585,TX20240221036661,BIL,29000,100,29100,MRU,8917,8093,,,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,14:47:12,2024-02-21T13:47:12.087Z,2024-02-21T13:47:12.066Z
68315,TX20240221091485,BIL,29000,100,29100,MRU,8917,8093,,,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-02-21,14:47:12,2024-02-21T13:47:12.087Z,2024-02-21T13:47:12.087Z
68886,TX20240221302749,BIL,29000,100,29100,MRU,8917,8093,,,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-02-21,14:47:12,2024-02-21T13:47:12.087Z,2024-02-21T13:47:12.087Z
