id,transaction_id,transaction_reference,fee_type,amount,currency,payer_account_id,collector,status,created_at
29599,65617,TX20240820423238,PAY_FEE,210,MRU,4192,MERCHANT,COLLECTED,2024-08-20T15:58:54.539Z
29600,65622,TX20240909151678,PAY_FEE,13,MRU,8181,MERCHANT,COLLECTED,2024-09-09T16:08:38.647Z
29601,65623,TX20241125342716,BIL_FEE,100,MRU,10818,PLATFORM,COLLECTED,2024-11-25T08:49:45.281Z
29602,65627,TX20240211616811,TRF_FEE,25,MRU,2351,PLATFORM,COLLECTED,2024-02-11T15:25:16.414Z
29603,65628,TX20241015422558,PAY_FEE,149,MRU,3752,MERCHANT,COLLECTED,2024-10-15T14:07:59.967Z
29604,65633,TX20240615270622,WIT_FEE,100,MRU,1796,PLATFORM,COLLECTED,2024-06-15T09:11:50.436Z
29605,65634,TX20240108246228,TRF_FEE,25,MRU,8492,PLATFORM,COLLECTED,2024-01-08T09:47:02.856Z
29606,65635,TX20240816942680,WIT_FEE,430,MRU,7422,PLATFORM,COLLECTED,2024-08-16T09:04:06.166Z
29607,65638,TX20240104124409,TRF_FEE,10,MRU,503,PLATFORM,COLLECTED,2024-01-04T17:55:04.946Z
29608,65640,TX20240117357463,TRF_FEE,50,MRU,1287,PLATFORM,COLLECTED,2024-01-17T18:30:35.871Z
29609,65645,TX20241223892237,PAY_FEE,68,MRU,2299,MERCHANT,COLLECTED,2024-12-23T11:53:02.922Z
29610,65646,TX20240723180113,WIT_FEE,50,MRU,5854,PLATFORM,COLLECTED,2024-07-23T15:26:22.249Z
29611,65647,TX20241112589212,TRF_FEE,25,MRU,4224,PLATFORM,COLLECTED,2024-11-12T08:59:43.976Z
29612,65650,TX20241005009925,PAY_FEE,30,MRU,4765,MERCHANT,COLLECTED,2024-10-05T08:40:27.093Z
29613,65651,TX20241125525062,TRF_FEE,25,MRU,2461,PLATFORM,COLLECTED,2024-11-25T10:01:07.879Z
29614,65652,TX20240913364482,TRF_FEE,50,MRU,7473,PLATFORM,COLLECTED,2024-09-13T07:02:41.071Z
29615,65653,TX20240602345262,WIT_FEE,50,MRU,6276,PLATFORM,COLLECTED,2024-06-02T12:46:54.449Z
29616,65654,TX20241004643212,WIT_FEE,50,MRU,5967,PLATFORM,COLLECTED,2024-10-04T09:05:01.191Z
29617,65656,TX20240711527393,PAY_FEE,8,MRU,4507,MERCHANT,COLLECTED,2024-07-11T05:32:38.891Z
29618,65657,TX20240424295025,WIT_FEE,50,MRU,577,PLATFORM,COLLECTED,2024-04-24T13:03:39.422Z
29619,65660,TX20241120259066,WIT_FEE,50,MRU,6861,PLATFORM,COLLECTED,2024-11-20T11:22:10.786Z
29620,65665,TX20240829540291,WIT_FEE,50,MRU,4548,PLATFORM,COLLECTED,2024-08-29T09:22:31.459Z
29621,65668,TX20240930757337,TRF_FEE,25,MRU,10387,PLATFORM,COLLECTED,2024-09-30T10:49:57.245Z
29622,65669,TX20240127700152,PAY_FEE,72,MRU,10569,MERCHANT,COLLECTED,2024-01-27T10:52:51.344Z
29623,65671,TX20240321662323,WIT_FEE,50,MRU,3395,PLATFORM,COLLECTED,2024-03-21T09:33:55.589Z
29624,65682,TX20240113548092,WIT_FEE,50,MRU,6613,PLATFORM,COLLECTED,2024-01-13T07:55:55.564Z
29625,65685,TX20241227023556,TRF_FEE,50,MRU,8197,PLATFORM,COLLECTED,2024-12-27T08:59:43.407Z
29626,65688,TX20240215466161,PAY_FEE,30,MRU,9480,MERCHANT,COLLECTED,2024-02-15T09:20:44.805Z
29627,65689,TX20240401770077,WIT_FEE,50,MRU,8014,PLATFORM,COLLECTED,2024-04-01T17:34:48.388Z
29628,65690,TX20240214127450,WIT_FEE,50,MRU,5719,PLATFORM,COLLECTED,2024-02-13T23:59:32.431Z
29629,65691,TX20240417827315,BIL_FEE,100,MRU,1785,PLATFORM,COLLECTED,2024-04-17T09:47:53.969Z
29630,65694,TX20240818361837,WIT_FEE,50,MRU,7356,PLATFORM,COLLECTED,2024-08-18T07:02:54.638Z
29631,65696,TX20240906686753,WIT_FEE,50,MRU,2040,PLATFORM,COLLECTED,2024-09-06T06:28:33.661Z
29632,65698,TX20241109963293,SAL_FEE,1065,MRU,6983,PLATFORM,COLLECTED,2024-11-09T13:10:48.977Z
29633,65699,TX20241110566240,TRF_FEE,10,MRU,1985,PLATFORM,COLLECTED,2024-11-10T16:36:17.630Z
29634,65702,TX20240810984416,TRF_FEE,50,MRU,7361,PLATFORM,COLLECTED,2024-08-10T13:31:30.589Z
29635,65705,TX20241216889326,WIT_FEE,50,MRU,260,PLATFORM,COLLECTED,2024-12-16T10:38:14.224Z
29636,65707,TX20240702598906,WIT_FEE,420,MRU,6619,PLATFORM,COLLECTED,2024-07-02T15:26:34.586Z
29637,65710,TX20240920912806,TRF_FEE,10,MRU,5514,PLATFORM,COLLECTED,2024-09-20T10:33:44.580Z
29638,65711,TX20241222412570,WIT_FEE,100,MRU,10862,PLATFORM,COLLECTED,2024-12-22T09:51:29.095Z
29639,65713,TX20240414587481,TRF_FEE,50,MRU,8945,PLATFORM,COLLECTED,2024-04-14T06:12:14.289Z
29640,65714,TX20240116555913,WIT_FEE,50,MRU,669,PLATFORM,COLLECTED,2024-01-16T10:35:27.326Z
29641,65715,TX20240328511177,TRF_FEE,50,MRU,7419,PLATFORM,COLLECTED,2024-03-28T18:47:30.775Z
29642,65717,TX20241103364251,TRF_FEE,25,MRU,4381,PLATFORM,COLLECTED,2024-11-03T16:49:33.227Z
29643,65718,TX20240424576875,BIL_FEE,100,MRU,2174,PLATFORM,COLLECTED,2024-04-24T17:57:11.343Z
29644,65719,TX20240617667447,TRF_FEE,25,MRU,4244,PLATFORM,COLLECTED,2024-06-17T16:35:58.120Z
29645,65721,TX20240111733908,PAY_FEE,60,MRU,9046,MERCHANT,COLLECTED,2024-01-11T16:12:59.510Z
29646,65724,TX20240321454785,TRF_FEE,25,MRU,252,PLATFORM,COLLECTED,2024-03-21T06:38:17.112Z
29647,65730,TX20240119192620,TRF_FEE,25,MRU,581,PLATFORM,COLLECTED,2024-01-19T17:29:31.532Z
29648,65732,TX20240801475196,TRF_FEE,10,MRU,2565,PLATFORM,COLLECTED,2024-08-01T09:56:08.665Z
29649,65733,TX20240711345678,WIT_FEE,370,MRU,8565,PLATFORM,COLLECTED,2024-07-11T10:04:44.340Z
29650,65737,TX20240524099740,PAY_FEE,195,MRU,303,MERCHANT,COLLECTED,2024-05-24T07:13:46.391Z
29651,65745,TX20240617184413,SAL_FEE,490,MRU,161,PLATFORM,COLLECTED,2024-06-17T13:13:11.487Z
29652,65747,TX20240410059381,TRF_FEE,25,MRU,2340,PLATFORM,COLLECTED,2024-04-10T09:16:22.058Z
29653,65749,TX20241008402045,WIT_FEE,50,MRU,3033,PLATFORM,COLLECTED,2024-10-08T10:40:57.953Z
29654,65750,TX20241014137341,TRF_FEE,25,MRU,10898,PLATFORM,COLLECTED,2024-10-14T17:23:33.740Z
29655,65753,TX20240912555277,WIT_FEE,62,MRU,8748,PLATFORM,COLLECTED,2024-09-12T18:48:47.850Z
29656,65754,TX20240820328871,TRF_FEE,25,MRU,6492,PLATFORM,COLLECTED,2024-08-19T23:17:28.445Z
29657,65755,TX20240318949968,TRF_FEE,25,MRU,10957,PLATFORM,COLLECTED,2024-03-18T15:33:15.122Z
29658,65757,TX20240221688962,TRF_FEE,25,MRU,2987,PLATFORM,COLLECTED,2024-02-21T13:54:19.458Z
29659,65760,TX20240110396351,WIT_FEE,50,MRU,8174,PLATFORM,COLLECTED,2024-01-10T11:01:23.571Z
29660,65768,TX20240104404669,WIT_FEE,50,MRU,9891,PLATFORM,COLLECTED,2024-01-04T14:01:03.028Z
29661,65770,TX20240518384381,TRF_FEE,10,MRU,4931,PLATFORM,COLLECTED,2024-05-18T13:46:43.846Z
29662,65772,TX20240809927014,WIT_FEE,50,MRU,6435,PLATFORM,COLLECTED,2024-08-09T06:13:39.456Z
29663,65773,TX20240613681689,PAY_FEE,56,MRU,3052,MERCHANT,COLLECTED,2024-06-13T05:01:04.533Z
29664,65774,TX20240628634084,PAY_FEE,84,MRU,6912,MERCHANT,COLLECTED,2024-06-28T13:07:47.653Z
29665,65775,TX20241020317731,PAY_FEE,9,MRU,8919,MERCHANT,COLLECTED,2024-10-20T14:43:28.861Z
29666,65776,TX20240908017256,PAY_FEE,33,MRU,442,MERCHANT,COLLECTED,2024-09-08T16:09:07.778Z
29667,65777,TX20240223954120,PAY_FEE,720,MRU,9829,MERCHANT,COLLECTED,2024-02-23T21:09:48.237Z
29668,65779,TX20240408204465,TRF_FEE,10,MRU,1205,PLATFORM,COLLECTED,2024-04-08T14:13:37.794Z
29669,65781,TX20240731880559,PAY_FEE,39,MRU,5201,MERCHANT,COLLECTED,2024-07-31T15:17:13.148Z
29670,65785,TX20241117316942,BIL_FEE,100,MRU,2243,PLATFORM,COLLECTED,2024-11-16T23:40:27.948Z
29671,65791,TX20240823679733,TRF_FEE,25,MRU,2687,PLATFORM,COLLECTED,2024-08-23T06:10:11.290Z
29672,65794,TX20240527428302,WIT_FEE,50,MRU,4791,PLATFORM,COLLECTED,2024-05-27T04:25:28.378Z
29673,65795,TX20240423418570,PAY_FEE,23,MRU,6961,MERCHANT,COLLECTED,2024-04-23T06:22:17.980Z
29674,65798,TX20240122618221,WIT_FEE,50,MRU,8396,PLATFORM,COLLECTED,2024-01-22T17:19:57.035Z
29675,65800,TX20241205414823,WIT_FEE,500,MRU,1758,PLATFORM,COLLECTED,2024-12-05T17:35:24.729Z
29676,65802,TX20240523536339,TRF_FEE,10,MRU,7662,PLATFORM,COLLECTED,2024-05-23T10:19:34.286Z
29677,65803,TX20240529261507,TRF_FEE,50,MRU,10735,PLATFORM,COLLECTED,2024-05-29T14:39:42.197Z
29678,65804,TX20240530037125,WIT_FEE,50,MRU,10882,PLATFORM,COLLECTED,2024-05-30T09:09:03.177Z
29679,65806,TX20240325017805,TRF_FEE,25,MRU,1742,PLATFORM,COLLECTED,2024-03-25T14:17:48.443Z
29680,65808,TX20240926136806,TRF_FEE,50,MRU,3754,PLATFORM,COLLECTED,2024-09-26T15:04:53.918Z
29681,65814,TX20240424563882,PAY_FEE,53,MRU,4305,MERCHANT,COLLECTED,2024-04-24T11:08:01.934Z
29682,65817,TX20241016807480,SAL_FEE,2465,MRU,4474,PLATFORM,COLLECTED,2024-10-16T13:12:07.287Z
29683,65818,TX20240311563263,WIT_FEE,50,MRU,10974,PLATFORM,COLLECTED,2024-03-11T17:02:59.407Z
29684,65819,TX20240815078093,WIT_FEE,50,MRU,4584,PLATFORM,COLLECTED,2024-08-15T06:42:25.277Z
29685,65829,TX20241013349515,PAY_FEE,54,MRU,8401,MERCHANT,COLLECTED,2024-10-13T16:37:05.159Z
29686,65830,TX20241124226645,PAY_FEE,8,MRU,888,MERCHANT,COLLECTED,2024-11-24T14:00:49.917Z
29687,65831,TX20240330990642,TRF_FEE,50,MRU,2142,PLATFORM,COLLECTED,2024-03-30T05:20:00.937Z
29688,65838,TX20240424156505,WIT_FEE,50,MRU,2762,PLATFORM,COLLECTED,2024-04-24T13:43:26.379Z
29689,65839,TX20240123262393,TRF_FEE,25,MRU,7912,PLATFORM,COLLECTED,2024-01-23T14:51:10.984Z
29690,65841,TX20240811147205,WIT_FEE,50,MRU,4499,PLATFORM,COLLECTED,2024-08-11T04:04:05.052Z
29691,65846,TX20241004796527,WIT_FEE,50,MRU,5967,PLATFORM,COLLECTED,2024-10-04T09:05:01.191Z
29692,65847,TX20241005366338,WIT_FEE,50,MRU,6220,PLATFORM,COLLECTED,2024-10-05T16:08:15.735Z
29693,65848,TX20240711511236,PAY_FEE,8,MRU,4507,MERCHANT,COLLECTED,2024-07-11T05:32:38.891Z
29694,65849,TX20240814984394,WIT_FEE,50,MRU,4958,PLATFORM,COLLECTED,2024-08-14T05:39:25.052Z
29695,65851,TX20240627512905,WIT_FEE,50,MRU,4337,PLATFORM,COLLECTED,2024-06-27T19:12:06.250Z
29696,65852,TX20240306756961,WIT_FEE,260,MRU,3200,PLATFORM,COLLECTED,2024-03-06T16:37:58.428Z
29697,65857,TX20240407540291,TRF_FEE,10,MRU,5090,PLATFORM,COLLECTED,2024-04-07T14:21:22.531Z
29698,65859,TX20241211824021,TRF_FEE,10,MRU,3643,PLATFORM,COLLECTED,2024-12-11T16:13:44.665Z
29699,65861,TX20240627700152,SAL_FEE,1025,MRU,9419,PLATFORM,COLLECTED,2024-06-27T16:04:20.873Z
29700,65863,TX20240323400314,WIT_FEE,50,MRU,5122,PLATFORM,COLLECTED,2024-03-23T14:55:35.306Z
29701,65868,TX20240820276423,TRF_FEE,10,MRU,10024,PLATFORM,COLLECTED,2024-08-20T12:10:19.934Z
29702,65869,TX20240921798037,WIT_FEE,50,MRU,7269,PLATFORM,COLLECTED,2024-09-21T05:07:34.134Z
29703,65871,TX20240928806854,WIT_FEE,100,MRU,325,PLATFORM,COLLECTED,2024-09-28T12:35:14.936Z
29704,65872,TX20240123722073,SAL_FEE,835,MRU,10036,PLATFORM,COLLECTED,2024-01-23T20:59:28.611Z
29705,65874,TX20240904672757,WIT_FEE,100,MRU,5538,PLATFORM,COLLECTED,2024-09-04T10:52:49.610Z
29706,65875,TX20240511414990,WIT_FEE,100,MRU,4863,PLATFORM,COLLECTED,2024-05-11T07:05:14.173Z
29707,65879,TX20240209871066,TRF_FEE,25,MRU,4890,PLATFORM,COLLECTED,2024-02-09T08:10:26.184Z
29708,65880,TX20240619227400,WIT_FEE,50,MRU,1963,PLATFORM,COLLECTED,2024-06-19T06:23:00.643Z
29709,65884,TX20240914800900,PAY_FEE,56,MRU,3942,MERCHANT,COLLECTED,2024-09-14T09:10:32.466Z
29710,65885,TX20241029071646,TRF_FEE,50,MRU,3202,PLATFORM,COLLECTED,2024-10-29T13:59:38.069Z
29711,65889,TX20240201807998,TRF_FEE,50,MRU,3935,PLATFORM,COLLECTED,2024-02-01T07:09:52.190Z
29712,65895,TX20240525014865,WIT_FEE,50,MRU,7188,PLATFORM,COLLECTED,2024-05-25T11:42:17.850Z
29713,65899,TX20240721369106,TRF_FEE,50,MRU,464,PLATFORM,COLLECTED,2024-07-21T14:59:19.532Z
29714,65905,TX20240321366333,WIT_FEE,50,MRU,4392,PLATFORM,COLLECTED,2024-03-21T20:09:11.395Z
29715,65906,TX20240127501437,TRF_FEE,50,MRU,2639,PLATFORM,COLLECTED,2024-01-27T15:14:24.333Z
29716,65911,TX20240326436765,WIT_FEE,50,MRU,228,PLATFORM,COLLECTED,2024-03-26T06:25:27.295Z
29717,65912,TX20240111294890,PAY_FEE,60,MRU,9046,MERCHANT,COLLECTED,2024-01-11T16:12:59.510Z
29718,65913,TX20240816963536,WIT_FEE,50,MRU,439,PLATFORM,COLLECTED,2024-08-16T15:46:44.315Z
29719,65923,TX20240801104490,TRF_FEE,10,MRU,2565,PLATFORM,COLLECTED,2024-08-01T09:56:08.665Z
29720,65926,TX20240504744525,WIT_FEE,50,MRU,6514,PLATFORM,COLLECTED,2024-05-04T13:52:51.249Z
29721,65927,TX20241216581270,WIT_FEE,50,MRU,9692,PLATFORM,COLLECTED,2024-12-16T12:10:10.936Z
29722,65928,TX20240111928380,WIT_FEE,430,MRU,1904,PLATFORM,COLLECTED,2024-01-11T09:22:36.170Z
29723,65929,TX20241125548773,TRF_FEE,25,MRU,8994,PLATFORM,COLLECTED,2024-11-25T11:51:24.170Z
29724,65932,TX20240130147776,WIT_FEE,180,MRU,8524,PLATFORM,COLLECTED,2024-01-30T11:32:07.020Z
29725,65933,TX20240924666217,WIT_FEE,200,MRU,5742,PLATFORM,COLLECTED,2024-09-24T11:07:23.106Z
29726,65936,TX20240907772675,TRF_FEE,10,MRU,7004,PLATFORM,COLLECTED,2024-09-07T09:28:19.480Z
29727,65940,TX20240429086933,WIT_FEE,50,MRU,3875,PLATFORM,COLLECTED,2024-04-29T12:56:26.393Z
29728,65948,TX20240616290184,WIT_FEE,50,MRU,2510,PLATFORM,COLLECTED,2024-06-16T08:39:22.780Z
29729,65951,TX20240727684038,WIT_FEE,50,MRU,6069,PLATFORM,COLLECTED,2024-07-27T15:34:09.962Z
29730,65953,TX20240720439473,TRF_FEE,25,MRU,6368,PLATFORM,COLLECTED,2024-07-20T18:54:36.769Z
29731,65954,TX20240506200113,TRF_FEE,25,MRU,8492,PLATFORM,COLLECTED,2024-05-06T12:40:59.548Z
29732,65956,TX20240618992318,WIT_FEE,200,MRU,10925,PLATFORM,COLLECTED,2024-06-18T14:12:50.217Z
29733,65960,TX20241128451562,WIT_FEE,50,MRU,3000,PLATFORM,COLLECTED,2024-11-28T21:50:59.268Z
29734,65965,TX20241207614094,PAY_FEE,78,MRU,858,MERCHANT,COLLECTED,2024-12-07T15:06:56.483Z
29735,65966,TX20240730812824,PAY_FEE,1320,MRU,8072,MERCHANT,COLLECTED,2024-07-30T14:50:48.641Z
29736,65967,TX20241030814936,TRF_FEE,50,MRU,1733,PLATFORM,COLLECTED,2024-10-30T19:46:41.838Z
29737,65979,TX20240314161032,PAY_FEE,8,MRU,335,MERCHANT,COLLECTED,2024-03-14T06:11:37.787Z
29738,65982,TX20241201202068,WIT_FEE,50,MRU,1961,PLATFORM,COLLECTED,2024-12-01T07:25:38.099Z
29739,65983,TX20240608784058,WIT_FEE,50,MRU,5727,PLATFORM,COLLECTED,2024-06-08T07:39:02.397Z
29740,65985,TX20240527083884,WIT_FEE,50,MRU,4791,PLATFORM,COLLECTED,2024-05-27T04:25:28.378Z
29741,65986,TX20240219615756,WIT_FEE,50,MRU,5529,PLATFORM,COLLECTED,2024-02-19T10:17:58.631Z
29742,65992,TX20240428040192,WIT_FEE,100,MRU,173,PLATFORM,COLLECTED,2024-04-28T06:51:39.636Z
29743,65994,TX20241121325064,TRF_FEE,50,MRU,4852,PLATFORM,COLLECTED,2024-11-21T09:13:48.925Z
29744,65996,TX20240108855742,TRF_FEE,50,MRU,527,PLATFORM,COLLECTED,2024-01-08T07:03:50.622Z
29745,65999,TX20240111935823,WIT_FEE,50,MRU,6251,PLATFORM,COLLECTED,2024-01-11T11:22:45.498Z
29746,66000,TX20241220680918,PAY_FEE,98,MRU,7530,MERCHANT,COLLECTED,2024-12-20T18:32:22.970Z
29747,66004,TX20241027013236,WIT_FEE,50,MRU,5012,PLATFORM,COLLECTED,2024-10-27T14:19:42.957Z
29748,66008,TX20241205486875,TRF_FEE,50,MRU,6280,PLATFORM,COLLECTED,2024-12-05T14:06:09.111Z
29749,66013,TX20240213914667,WIT_FEE,50,MRU,184,PLATFORM,COLLECTED,2024-02-13T12:25:54.350Z
29750,66018,TX20240518915042,TRF_FEE,50,MRU,9501,PLATFORM,COLLECTED,2024-05-18T06:06:10.672Z
29751,66019,TX20240215036661,TRF_FEE,10,MRU,9783,PLATFORM,COLLECTED,2024-02-15T15:21:56.217Z
29752,66020,TX20240813349515,PAY_FEE,71,MRU,7850,MERCHANT,COLLECTED,2024-08-13T06:09:45.079Z
29753,66021,TX20241124100551,PAY_FEE,8,MRU,888,MERCHANT,COLLECTED,2024-11-24T14:00:49.917Z
29754,66023,TX20240117202917,TRF_FEE,50,MRU,1287,PLATFORM,COLLECTED,2024-01-17T18:30:35.871Z
29755,66029,TX20240518868351,TRF_FEE,10,MRU,4200,PLATFORM,COLLECTED,2024-05-18T09:33:43.442Z
29756,66030,TX20240919029665,SAL_FEE,1775,MRU,1437,PLATFORM,COLLECTED,2024-09-19T19:22:52.727Z
29757,66032,TX20240811491141,WIT_FEE,50,MRU,4499,PLATFORM,COLLECTED,2024-08-11T04:04:05.052Z
29758,66037,TX20241029643212,TRF_FEE,10,MRU,222,PLATFORM,COLLECTED,2024-10-29T10:45:19.090Z
29759,66042,TX20240627842458,WIT_FEE,50,MRU,4337,PLATFORM,COLLECTED,2024-06-27T19:12:06.250Z
29760,66047,TX20240726151901,TRF_FEE,50,MRU,6906,PLATFORM,COLLECTED,2024-07-26T14:53:43.457Z
29761,66049,TX20240709232211,SAL_FEE,1050,MRU,7901,PLATFORM,COLLECTED,2024-07-09T04:54:56.854Z
29762,66050,TX20240908527596,WIT_FEE,330,MRU,2508,PLATFORM,COLLECTED,2024-09-08T04:27:56.780Z
29763,66051,TX20241216169508,PAY_FEE,35,MRU,7954,MERCHANT,COLLECTED,2024-12-16T09:56:42.521Z
29764,66052,TX20241112296720,TRF_FEE,50,MRU,3818,PLATFORM,COLLECTED,2024-11-12T07:20:52.853Z
29765,66058,TX20240116727487,TRF_FEE,25,MRU,3797,PLATFORM,COLLECTED,2024-01-16T17:38:27.082Z
29766,66059,TX20241224501527,TRF_FEE,50,MRU,1961,PLATFORM,COLLECTED,2024-12-24T14:36:38.508Z
29767,66060,TX20240930879343,TRF_FEE,10,MRU,698,PLATFORM,COLLECTED,2024-09-30T07:33:15.725Z
29768,66061,TX20240822685246,TRF_FEE,50,MRU,8541,PLATFORM,COLLECTED,2024-08-22T09:47:45.130Z
29769,66069,TX20241212556795,WIT_FEE,50,MRU,5001,PLATFORM,COLLECTED,2024-12-12T17:46:20.237Z
29770,66071,TX20241026466161,TRF_FEE,25,MRU,8895,PLATFORM,COLLECTED,2024-10-26T06:17:20.746Z
29771,66072,TX20240401528023,WIT_FEE,50,MRU,8014,PLATFORM,COLLECTED,2024-04-01T17:34:48.388Z
29772,66074,TX20240503960567,WIT_FEE,50,MRU,4139,PLATFORM,COLLECTED,2024-05-03T16:53:58.161Z
29773,66077,TX20240827390973,SAL_FEE,345,MRU,2143,PLATFORM,COLLECTED,2024-08-27T13:50:17.631Z
29774,66083,TX20240907115144,SAL_FEE,1625,MRU,9054,PLATFORM,COLLECTED,2024-09-07T17:38:30.147Z
29775,66085,TX20240707650415,WIT_FEE,50,MRU,265,PLATFORM,COLLECTED,2024-07-07T16:08:26.157Z
29776,66089,TX20240331675976,TRF_FEE,25,MRU,8082,PLATFORM,COLLECTED,2024-03-31T14:55:27.755Z
29777,66090,TX20240726814336,TRF_FEE,25,MRU,5548,PLATFORM,COLLECTED,2024-07-26T12:54:27.297Z
29778,66091,TX20240721948508,TRF_FEE,50,MRU,464,PLATFORM,COLLECTED,2024-07-21T14:59:19.532Z
29779,66092,TX20240926323496,TRF_FEE,25,MRU,1432,PLATFORM,COLLECTED,2024-09-26T13:46:52.288Z
29780,66095,TX20240825677758,BIL_FEE,100,MRU,4393,PLATFORM,COLLECTED,2024-08-25T11:59:49.072Z
29781,66096,TX20240203287142,TRF_FEE,10,MRU,979,PLATFORM,COLLECTED,2024-02-03T08:00:24.711Z
29782,66097,TX20240429464980,PAY_FEE,15,MRU,4381,MERCHANT,COLLECTED,2024-04-29T07:57:09.193Z
29783,66098,TX20240326788998,TRF_FEE,25,MRU,812,PLATFORM,COLLECTED,2024-03-26T11:20:14.057Z
29784,66100,TX20240905227988,BIL_FEE,100,MRU,10066,PLATFORM,COLLECTED,2024-09-05T13:33:19.365Z
29785,66110,TX20240306932391,WIT_FEE,50,MRU,6815,PLATFORM,COLLECTED,2024-03-06T17:33:28.809Z
29786,66112,TX20240625871837,PAY_FEE,15,MRU,7721,MERCHANT,COLLECTED,2024-06-25T11:59:26.135Z
29787,66116,TX20240128892898,TRF_FEE,50,MRU,8126,PLATFORM,COLLECTED,2024-01-28T16:20:46.949Z
29788,66117,TX20240313553490,TRF_FEE,25,MRU,2221,PLATFORM,COLLECTED,2024-03-13T06:40:10.622Z
29789,66118,TX20241110848816,PAY_FEE,41,MRU,10095,MERCHANT,COLLECTED,2024-11-10T09:35:38.028Z
