id,reference,transaction_type,amount,fee,total_amount,currency,source_account_id,source_user_id,destination_account_id,destination_user_id,merchant_id,agency_id,status,failure_reason,source_node,processing_node,source_datacenter,processing_datacenter,is_cross_dc,transaction_date,transaction_time,created_at,completed_at
88214,TX20240916679210,DEP,50000,0,50000,MRU,10004,9080,,,,56,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,13:14:16,2024-09-16T11:14:16.416Z,2024-09-16T11:14:18.919Z
2635,TX20240916867808,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:06.815Z
9245,TX20240916789185,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:10.282Z
24329,TX20240916655697,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,SUCCESS,,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:10.290Z
36194,TX20240916123116,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:05.826Z
52002,TX20240916987766,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:05.826Z
54364,TX20240916967716,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:05.826Z
73432,TX20240916338495,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:05.826Z
74377,TX20240916719230,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:05.826Z
75511,TX20240916993803,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:05.826Z
79847,TX20240916833324,TRF,4800,25,4825,MRU,6356,5774,2488,2282,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,14:33:05,2024-09-16T12:33:05.826Z,2024-09-16T12:33:05.419Z
31100,TX20240916317548,PAY,8700,131,8831,MRU,1361,1232,,,63,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-09-16,14:33:56,2024-09-16T12:33:56.772Z,2024-09-16T12:33:56.772Z
31304,TX20240916465076,PAY,8700,131,8831,MRU,1361,1232,,,63,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-16,14:33:56,2024-09-16T12:33:56.772Z,2024-09-16T12:33:56.772Z
32531,TX20240916389091,PAY,8700,131,8831,MRU,1361,1232,,,63,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,14:33:56,2024-09-16T12:33:56.772Z,2024-09-16T12:33:56.772Z
38212,TX20240916142079,PAY,8700,131,8831,MRU,1361,1232,,,63,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-09-16,14:33:56,2024-09-16T12:33:56.772Z,2024-09-16T12:33:56.772Z
51994,TX20240916951450,PAY,8700,131,8831,MRU,1361,1232,,,63,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-09-16,14:33:56,2024-09-16T12:33:56.772Z,2024-09-16T12:33:56.772Z
56314,TX20240916402299,PAY,8700,131,8831,MRU,1361,1232,,,63,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-09-16,14:33:56,2024-09-16T12:33:56.772Z,2024-09-16T12:33:56.772Z
65812,TX20240916527642,PAY,8700,131,8831,MRU,1361,1232,,,63,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,14:33:56,2024-09-16T12:33:56.772Z,2024-09-16T12:33:56.772Z
1609,TX20240916646252,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:21.280Z
2680,TX20240916590564,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:22.923Z
13515,TX20240916169508,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:24.373Z
45304,TX20240916757337,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:22.138Z
46704,TX20240916105182,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:23.836Z
52240,TX20240916801292,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:19.327Z
67583,TX20240916787422,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:21.506Z
68156,TX20240916272190,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:23.873Z
68727,TX20240916457596,AIR,200,0,200,MRU,3412,3113,,,,,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,14:43:19,2024-09-16T12:43:19.440Z,2024-09-16T12:43:23.780Z
8002,TX20240916843036,WIT,1000,50,1050,MRU,7576,6892,,,,72,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:11.428Z
17701,TX20240916146860,WIT,500,50,550,MRU,7576,6892,,,,72,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:10.202Z
43483,TX20240916260688,WIT,500,50,550,MRU,7576,6892,,,,72,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:11.660Z
49267,TX20240916735993,WIT,500,50,550,MRU,7576,6892,,,,72,SUCCESS,,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:11.030Z
49860,TX20240916562007,WIT,500,50,550,MRU,7576,6892,,,,72,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:13.356Z
56544,TX20240916383427,WIT,500,50,550,MRU,7576,6892,,,,72,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:09.134Z
57909,TX20240916204989,WIT,500,50,550,MRU,7576,6892,,,,72,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:09.134Z
87523,TX20240916148589,WIT,500,50,550,MRU,7576,6892,,,,72,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:09.134Z
96365,TX20240916384175,WIT,500,50,550,MRU,7576,6892,,,,72,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:09.134Z
98915,TX20240916835686,WIT,500,50,550,MRU,7576,6892,,,,72,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:09.134Z
99819,TX20240916231187,WIT,500,50,550,MRU,7576,6892,,,,72,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,18:40:09,2024-09-16T16:40:09.134Z,2024-09-16T16:40:09.134Z
9606,TX20240916448227,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:12.425Z
22610,TX20240916150590,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:13.420Z
31866,TX20240916867826,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:12.472Z
33087,TX20240916587732,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:12.807Z
50168,TX20240916398037,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:12.049Z
66336,TX20240916437255,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:11.027Z
90590,TX20240916138089,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:11.145Z
92804,TX20240916840740,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:13.143Z
98835,TX20240916674737,DEP,5000,0,5000,MRU,4868,4422,,,,42,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-09-16,19:11:09,2024-09-16T17:11:09.458Z,2024-09-16T17:11:09.990Z
19931,TX20240916797515,AIR,5000,0,5000,MRU,4257,3877,,,,,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:44.339Z
20555,TX20240916627573,AIR,5000,0,5000,MRU,4257,3877,,,,,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:43.465Z
20971,TX20240916829004,AIR,5000,0,5000,MRU,4257,3877,,,,,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:42.421Z
21803,TX20240916570553,AIR,5000,0,5000,MRU,4257,3877,,,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:40.563Z
22011,TX20240916784702,AIR,5000,0,5000,MRU,4257,3877,,,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:40.563Z
57844,TX20240916869566,AIR,5000,0,5000,MRU,4257,3877,,,,,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:42.182Z
74151,TX20240916821470,AIR,5000,0,5000,MRU,4257,3877,,,,,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:41.938Z
76041,TX20240916809891,AIR,5000,0,5000,MRU,4257,3877,,,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:40.563Z
97035,TX20240916472144,AIR,5000,0,5000,MRU,4257,3877,,,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:40.563Z
98311,TX20240916158251,AIR,5000,0,5000,MRU,4257,3877,,,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-09-16,19:23:40,2024-09-16T17:23:40.563Z,2024-09-16T17:23:40.563Z
4679,TX20240916124260,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:36.595Z
4893,TX20240916865533,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:41.596Z
17996,TX20240916664392,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:41.853Z
38533,TX20240916109847,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:38.411Z
39139,TX20240916573874,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:39.620Z
40551,TX20240916542323,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:40.227Z
76182,TX20240916543208,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:38.401Z
86297,TX20240916311549,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:41.792Z
87041,TX20240916295100,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:39.356Z
88154,TX20240916049037,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:40.227Z
88340,TX20240916837520,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:38.749Z
93513,TX20240916091322,DEP,10000,0,10000,MRU,4901,4453,,,,5,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-09-16,20:33:37,2024-09-16T18:33:37.023Z,2024-09-16T18:33:40.325Z
37148,TX20240917450383,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:05.243Z
37755,TX20240917654823,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:07.780Z
45002,TX20240917887464,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:03.797Z
45203,TX20240917875240,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:06.929Z
52338,TX20240917700029,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:08.315Z
52732,TX20240917239730,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:07.029Z
56265,TX20240917075979,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:08.208Z
67295,TX20240917572379,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:06.160Z
94823,TX20240917702881,PAY,1900,29,1929,MRU,9039,8211,,,248,,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-17,05:29:03,2024-09-17T03:29:03.906Z,2024-09-17T03:29:06.259Z
13384,TX20240917149584,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:26.447Z
24450,TX20240917141363,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:28.659Z
30000,TX20240917482236,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:24.532Z
32048,TX20240917344853,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:25.843Z
54872,TX20240917820643,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:24.914Z
75622,TX20240917605488,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:27.326Z
91125,TX20240917174648,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:28.298Z
92415,TX20240917815085,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:26.930Z
95899,TX20240917883584,WIT,5000,50,5050,MRU,6068,5519,,,,85,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-09-17,06:58:23,2024-09-17T04:58:23.749Z,2024-09-17T04:58:27.502Z
