id,reference,transaction_type,amount,fee,total_amount,currency,source_account_id,source_user_id,destination_account_id,destination_user_id,merchant_id,agency_id,status,failure_reason,source_node,processing_node,source_datacenter,processing_datacenter,is_cross_dc,transaction_date,transaction_time,created_at,completed_at
70483,TX20241108340994,DEP,77000,0,77000,MRU,10134,9201,,,,60,SUCCESS,,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,12:47:13,2024-11-08T11:47:13.260Z,2024-11-08T11:47:17.014Z
70862,TX20241108370012,DEP,77000,0,77000,MRU,10134,9201,,,,60,SUCCESS,,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,12:47:13,2024-11-08T11:47:13.260Z,2024-11-08T11:47:15.674Z
71622,TX20241108232959,DEP,77000,0,77000,MRU,10134,9201,,,,60,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-11-08,12:47:13,2024-11-08T11:47:13.260Z,2024-11-08T11:47:16.307Z
72567,TX20241108182120,DEP,77000,0,77000,MRU,10134,9201,,,,60,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,12:47:13,2024-11-08T11:47:13.260Z,2024-11-08T11:47:17.125Z
72756,TX20241108688393,DEP,77000,0,77000,MRU,10134,9201,,,,60,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,12:47:13,2024-11-08T11:47:13.260Z,2024-11-08T11:47:16.374Z
13235,TX20241108117505,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,SUCCESS,,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:23.311Z
25747,TX20241108672172,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
26365,TX20241108546268,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
26571,TX20241108833403,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
26777,TX20241108770292,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
26983,TX20241108309616,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
36980,TX20241108457832,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
52372,TX20241108801287,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
87474,TX20241108478639,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
89512,TX20241108298771,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
89697,TX20241108219066,TRF,8500,50,8550,MRU,10259,9319,4127,3759,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-11-08,13:05:19,2024-11-08T12:05:19.681Z,2024-11-08T12:05:19.681Z
6766,TX20241108264678,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:16.788Z
7616,TX20241108762313,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:19.118Z
12274,TX20241108777953,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:15.897Z
12485,TX20241108787429,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:18.398Z
64537,TX20241108031219,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:14.889Z
65114,TX20241108596480,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:15.548Z
65498,TX20241108245776,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:17.038Z
75005,TX20241108024031,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:15.967Z
78405,TX20241108756029,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:18.980Z
84952,TX20241108773963,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NKC-NODE-2,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:18.250Z
89410,TX20241108127450,DEP,55000,0,55000,MRU,46,45,,,,43,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,15:28:14,2024-11-08T14:28:14.122Z,2024-11-08T14:28:16.522Z
9866,TX20241108735613,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.766Z
33336,TX20241108297387,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.766Z
35367,TX20241108467007,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.766Z
41832,TX20241108635139,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.766Z
42435,TX20241108145782,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.766Z
53169,TX20241108522475,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.356Z
74552,TX20241108698500,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.766Z
94132,TX20241108323682,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.766Z
96326,TX20241108730744,PAY,8100,122,8222,MRU,1677,1527,,,363,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,15:57:31,2024-11-08T14:57:31.766Z,2024-11-08T14:57:31.766Z
7797,TX20241108200709,TRF,3400,25,3425,MRU,53,52,9792,8887,,,SUCCESS,,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:00.332Z
8433,TX20241108667947,TRF,3400,25,3425,MRU,53,52,9792,8887,,,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:01.057Z
22294,TX20241108926147,TRF,3400,25,3425,MRU,53,52,9792,8887,,,SUCCESS,,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:02.611Z
23951,TX20241108811847,TRF,3400,25,3425,MRU,53,52,9792,8887,,,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:04.416Z
37242,TX20241108318207,TRF,3400,25,3425,MRU,53,52,9792,8887,,,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:05.247Z
39669,TX20241108581085,TRF,3400,25,3425,MRU,53,52,9792,8887,,,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:02.308Z
67002,TX20241108194009,TRF,3400,25,3425,MRU,53,52,9792,8887,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:00.499Z
68720,TX20241108433644,TRF,3400,25,3425,MRU,53,52,9792,8887,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:00.054Z
69675,TX20241108785170,TRF,3400,25,3425,MRU,53,52,9792,8887,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:00.499Z
85297,TX20241108297167,TRF,3400,25,3425,MRU,53,52,9792,8887,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:00.499Z
98378,TX20241108165411,TRF,3400,25,3425,MRU,53,52,9792,8887,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-11-08,16:14:00,2024-11-08T15:14:00.499Z,2024-11-08T15:14:00.499Z
1255,TX20241108671683,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:13:02.244Z
12957,TX20241108010849,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:13:00.912Z
25268,TX20241108209506,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:12:59.929Z
25681,TX20241108154069,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:12:59.983Z
25887,TX20241108011398,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:12:57.595Z
26299,TX20241108731301,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:12:57.796Z
77129,TX20241108022884,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:12:57.796Z
85183,TX20241108048016,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:12:57.796Z
85369,TX20241108778182,TRF,1400,25,1425,MRU,1211,1096,3276,2986,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,17:12:57,2024-11-08T16:12:57.796Z,2024-11-08T16:12:57.796Z
11355,TX20241108441215,DEP,1000,0,1000,MRU,8384,7621,,,,13,SUCCESS,,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-11-08,17:20:27,2024-11-08T16:20:27.013Z,2024-11-08T16:20:30.021Z
11988,TX20241108396586,DEP,1000,0,1000,MRU,8384,7621,,,,13,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,17:20:27,2024-11-08T16:20:27.013Z,2024-11-08T16:20:28.095Z
14517,TX20241108742717,DEP,1000,0,1000,MRU,8384,7621,,,,13,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,17:20:27,2024-11-08T16:20:27.013Z,2024-11-08T16:20:28.396Z
39627,TX20241108593398,DEP,1000,0,1000,MRU,8384,7621,,,,13,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,17:20:27,2024-11-08T16:20:27.013Z,2024-11-08T16:20:28.195Z
45255,TX20241108024884,DEP,1000,0,1000,MRU,8384,7621,,,,13,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-11-08,17:20:27,2024-11-08T16:20:27.013Z,2024-11-08T16:20:29.151Z
62733,TX20241108024838,DEP,1000,0,1000,MRU,8384,7621,,,,13,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,17:20:27,2024-11-08T16:20:27.013Z,2024-11-08T16:20:31.388Z
71725,TX20241108685114,DEP,1000,0,1000,MRU,8384,7621,,,,13,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,17:20:27,2024-11-08T16:20:27.013Z,2024-11-08T16:20:28.833Z
6100,TX20241108449106,AIR,10000,0,10000,MRU,555,510,,,,,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-11-08,17:21:02,2024-11-08T16:21:02.029Z,2024-11-08T16:21:05.599Z
25607,TX20241108751123,AIR,10000,0,10000,MRU,555,510,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,17:21:02,2024-11-08T16:21:02.029Z,2024-11-08T16:21:05.622Z
43696,TX20241108956539,AIR,10000,0,10000,MRU,555,510,,,,,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-11-08,17:21:02,2024-11-08T16:21:02.029Z,2024-11-08T16:21:03.617Z
44098,TX20241108232211,AIR,10000,0,10000,MRU,555,510,,,,,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,17:21:02,2024-11-08T16:21:02.029Z,2024-11-08T16:21:03.671Z
47892,TX20241108523131,AIR,10000,0,10000,MRU,555,510,,,,,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,17:21:02,2024-11-08T16:21:02.029Z,2024-11-08T16:21:03.737Z
51647,TX20241108322312,AIR,10000,0,10000,MRU,555,510,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,17:21:02,2024-11-08T16:21:02.029Z,2024-11-08T16:21:05.627Z
53026,TX20241108989426,AIR,10000,0,10000,MRU,555,510,,,,,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,17:21:02,2024-11-08T16:21:02.029Z,2024-11-08T16:21:02.619Z
86418,TX20241108445306,AIR,10000,0,10000,MRU,555,510,,,,,SUCCESS,,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,17:21:02,2024-11-08T16:21:02.029Z,2024-11-08T16:21:04.594Z
9252,TX20241108512290,DEP,1000,0,1000,MRU,6721,6106,,,,45,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-11-08,17:35:45,2024-11-08T16:35:45.582Z,2024-11-08T16:35:49.236Z
17888,TX20241108871354,DEP,1000,0,1000,MRU,6721,6106,,,,45,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,17:35:45,2024-11-08T16:35:45.582Z,2024-11-08T16:35:48.173Z
31115,TX20241108551333,DEP,1000,0,1000,MRU,6721,6106,,,,45,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-11-08,17:35:45,2024-11-08T16:35:45.582Z,2024-11-08T16:35:47.015Z
53780,TX20241108246228,DEP,1000,0,1000,MRU,6721,6106,,,,45,SUCCESS,,NKC-NODE-1,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-11-08,17:35:45,2024-11-08T16:35:45.582Z,2024-11-08T16:35:47.082Z
66017,TX20241108398940,DEP,1000,0,1000,MRU,6721,6106,,,,45,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,17:35:45,2024-11-08T16:35:45.582Z,2024-11-08T16:35:47.489Z
66783,TX20241108145119,DEP,1000,0,1000,MRU,6721,6106,,,,45,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,17:35:45,2024-11-08T16:35:45.582Z,2024-11-08T16:35:48.893Z
77407,TX20241108942561,DEP,1000,0,1000,MRU,6721,6106,,,,45,SUCCESS,,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-11-08,17:35:45,2024-11-08T16:35:45.582Z,2024-11-08T16:35:47.785Z
79853,TX20241108812523,DEP,1000,0,1000,MRU,6721,6106,,,,45,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-11-08,17:35:45,2024-11-08T16:35:45.582Z,2024-11-08T16:35:46.433Z
6355,TX20241108560172,REV,850,0,850,MRU,10156,9219,,,,,SUCCESS,,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,18:06:09,2024-11-08T17:06:09.316Z,2024-11-08T17:06:12.660Z
37692,TX20241108298412,REV,850,0,850,MRU,10156,9219,,,,,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,18:06:09,2024-11-08T17:06:09.316Z,2024-11-08T17:06:10.343Z
38300,TX20241108822751,REV,850,0,850,MRU,10156,9219,,,,,SUCCESS,,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-11-08,18:06:09,2024-11-08T17:06:09.316Z,2024-11-08T17:06:11.233Z
67045,TX20241108346277,REV,850,0,850,MRU,10156,9219,,,,,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-11-08,18:06:09,2024-11-08T17:06:09.316Z,2024-11-08T17:06:12.099Z
75397,TX20241108056628,REV,850,0,850,MRU,10156,9219,,,,,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,18:06:09,2024-11-08T17:06:09.316Z,2024-11-08T17:06:10.106Z
76909,TX20241108148460,REV,850,0,850,MRU,10156,9219,,,,,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-11-08,18:06:09,2024-11-08T17:06:09.316Z,2024-11-08T17:06:09.216Z
77287,TX20241108625073,REV,850,0,850,MRU,10156,9219,,,,,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-11-08,18:06:09,2024-11-08T17:06:09.316Z,2024-11-08T17:06:11.251Z
92013,TX20241108601147,REV,850,0,850,MRU,10156,9219,,,,,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-11-08,18:06:09,2024-11-08T17:06:09.316Z,2024-11-08T17:06:09.130Z
