id,transaction_id,transaction_reference,fee_type,amount,currency,payer_account_id,collector,status,created_at
35639,82733,TX20240516047297,PAY_FEE,17,MRU,1649,MERCHANT,COLLECTED,2024-05-16T14:28:16.489Z
35640,82734,TX20240308104442,WIT_FEE,50,MRU,5369,PLATFORM,COLLECTED,2024-03-08T07:45:08.404Z
35641,82735,TX20240603730936,WIT_FEE,64,MRU,34,PLATFORM,COLLECTED,2024-06-03T16:24:19.720Z
35642,82747,TX20240221207597,WIT_FEE,100,MRU,9400,PLATFORM,COLLECTED,2024-02-21T12:58:02.643Z
35643,82748,TX20241113809810,TRF_FEE,50,MRU,2638,PLATFORM,COLLECTED,2024-11-13T16:06:22.750Z
35644,82755,TX20240820465494,TRF_FEE,10,MRU,7388,PLATFORM,COLLECTED,2024-08-20T07:25:11.048Z
35645,82756,TX20241116290657,TRF_FEE,50,MRU,308,PLATFORM,COLLECTED,2024-11-16T17:14:35.634Z
35646,82758,TX20240111283831,WIT_FEE,430,MRU,1904,PLATFORM,COLLECTED,2024-01-11T09:22:36.170Z
35647,82762,TX20240920893497,PAY_FEE,29,MRU,688,MERCHANT,COLLECTED,2024-09-20T15:52:29.979Z
35648,82766,TX20241130440116,SAL_FEE,1875,MRU,3484,PLATFORM,COLLECTED,2024-11-30T10:53:54.341Z
35649,82770,TX20240628300868,TRF_FEE,25,MRU,3800,PLATFORM,COLLECTED,2024-06-28T18:05:09.754Z
35650,82771,TX20240105027656,TRF_FEE,25,MRU,426,PLATFORM,COLLECTED,2024-01-05T21:49:59.199Z
35651,82776,TX20240902456516,PAY_FEE,615,MRU,4396,MERCHANT,COLLECTED,2024-09-02T11:41:24.231Z
35652,82777,TX20240717474646,WIT_FEE,50,MRU,3025,PLATFORM,COLLECTED,2024-07-17T07:58:10.455Z
35653,82781,TX20240111714286,PAY_FEE,42,MRU,10127,MERCHANT,COLLECTED,2024-01-11T06:51:16.912Z
35654,82783,TX20240506593988,TRF_FEE,25,MRU,8492,PLATFORM,COLLECTED,2024-05-06T12:40:59.548Z
35655,82789,TX20240609101632,PAY_FEE,18,MRU,8910,MERCHANT,COLLECTED,2024-06-09T12:49:22.091Z
35656,82795,TX20240728272620,PAY_FEE,20,MRU,264,MERCHANT,COLLECTED,2024-07-28T21:19:21.737Z
35657,82801,TX20240129389292,PAY_FEE,17,MRU,7233,MERCHANT,COLLECTED,2024-01-29T10:55:57.401Z
35658,82806,TX20240316999292,TRF_FEE,25,MRU,2106,PLATFORM,COLLECTED,2024-03-16T18:47:35.328Z
35659,82807,TX20240206202482,TRF_FEE,25,MRU,2760,PLATFORM,COLLECTED,2024-02-06T11:21:19.630Z
35660,82808,TX20240411458755,TRF_FEE,50,MRU,690,PLATFORM,COLLECTED,2024-04-11T10:30:51.371Z
35661,82809,TX20241018912574,TRF_FEE,25,MRU,2432,PLATFORM,COLLECTED,2024-10-18T16:26:10.392Z
35662,82812,TX20241207173303,TRF_FEE,50,MRU,10194,PLATFORM,COLLECTED,2024-12-07T07:01:39.756Z
35663,82815,TX20240806786898,WIT_FEE,50,MRU,2404,PLATFORM,COLLECTED,2024-08-06T14:08:20.636Z
35664,82817,TX20240117555184,TRF_FEE,25,MRU,1313,PLATFORM,COLLECTED,2024-01-17T10:36:03.051Z
35665,82818,TX20240924562417,TRF_FEE,50,MRU,3538,PLATFORM,COLLECTED,2024-09-24T21:55:53.523Z
35666,82819,TX20240801188363,TRF_FEE,25,MRU,8878,PLATFORM,COLLECTED,2024-08-01T14:15:20.929Z
35667,82820,TX20240131999809,TRF_FEE,25,MRU,8080,PLATFORM,COLLECTED,2024-01-31T10:52:14.046Z
35668,82823,TX20240413071737,WIT_FEE,50,MRU,4300,PLATFORM,COLLECTED,2024-04-13T15:50:56.342Z
35669,82834,TX20240225947138,WIT_FEE,50,MRU,2737,PLATFORM,COLLECTED,2024-02-25T15:16:34.919Z
35670,82835,TX20240903226560,TRF_FEE,25,MRU,8798,PLATFORM,COLLECTED,2024-09-03T09:50:41.988Z
35671,82837,TX20240313558116,WIT_FEE,50,MRU,9075,PLATFORM,COLLECTED,2024-03-13T07:15:39.682Z
35672,82838,TX20240216170878,TRF_FEE,25,MRU,2593,PLATFORM,COLLECTED,2024-02-16T07:32:15.092Z
35673,82842,TX20240619437575,TRF_FEE,25,MRU,1048,PLATFORM,COLLECTED,2024-06-19T07:07:50.394Z
35674,82844,TX20240912048464,TRF_FEE,25,MRU,1322,PLATFORM,COLLECTED,2024-09-12T10:32:07.347Z
35675,82845,TX20240412166691,PAY_FEE,17,MRU,1803,MERCHANT,COLLECTED,2024-04-12T13:58:45.783Z
35676,82847,TX20241011208069,PAY_FEE,6,MRU,1767,MERCHANT,COLLECTED,2024-10-11T15:47:37.091Z
35677,82848,TX20240104937608,TRF_FEE,10,MRU,503,PLATFORM,COLLECTED,2024-01-04T17:55:04.946Z
35678,82853,TX20240120500492,WIT_FEE,50,MRU,10483,PLATFORM,COLLECTED,2024-01-20T18:29:01.645Z
35679,82857,TX20241127032835,TRF_FEE,25,MRU,9342,PLATFORM,COLLECTED,2024-11-27T09:43:08.822Z
35680,82858,TX20240510601104,PAY_FEE,150,MRU,8094,MERCHANT,COLLECTED,2024-05-10T07:54:27.476Z
35681,82862,TX20241102519569,TRF_FEE,10,MRU,5746,PLATFORM,COLLECTED,2024-11-02T07:16:18.056Z
35682,82867,TX20240906153707,WIT_FEE,50,MRU,5885,PLATFORM,COLLECTED,2024-09-06T09:53:50.223Z
35683,82868,TX20241107976788,WIT_FEE,50,MRU,2890,PLATFORM,COLLECTED,2024-11-07T12:48:35.858Z
35684,82869,TX20240213288668,WIT_FEE,50,MRU,188,PLATFORM,COLLECTED,2024-02-13T09:01:40.017Z
35685,82875,TX20240320751123,TRF_FEE,50,MRU,5786,PLATFORM,COLLECTED,2024-03-20T07:43:50.980Z
35686,82876,TX20240402527596,WIT_FEE,50,MRU,10434,PLATFORM,COLLECTED,2024-04-02T08:41:01.458Z
35687,82877,TX20241216801292,PAY_FEE,35,MRU,7954,MERCHANT,COLLECTED,2024-12-16T09:56:42.521Z
35688,82878,TX20241114662294,WIT_FEE,50,MRU,10554,PLATFORM,COLLECTED,2024-11-14T17:20:57.883Z
35689,82882,TX20240104863504,PAY_FEE,11,MRU,10234,MERCHANT,COLLECTED,2024-01-04T10:51:13.147Z
35690,82883,TX20241120763115,TRF_FEE,50,MRU,4625,PLATFORM,COLLECTED,2024-11-20T10:11:26.824Z
35691,82894,TX20240510303475,WIT_FEE,50,MRU,10435,PLATFORM,COLLECTED,2024-05-10T07:01:26.650Z
35692,82897,TX20240413249357,TRF_FEE,25,MRU,5318,PLATFORM,COLLECTED,2024-04-13T14:13:36.782Z
35693,82898,TX20240922984410,WIT_FEE,200,MRU,5267,PLATFORM,COLLECTED,2024-09-22T20:07:54.235Z
35694,82902,TX20240407605568,TRF_FEE,25,MRU,6523,PLATFORM,COLLECTED,2024-04-07T06:31:58.656Z
35695,82904,TX20240829315470,TRF_FEE,50,MRU,8462,PLATFORM,COLLECTED,2024-08-29T07:00:01.733Z
35696,82914,TX20240423949001,WIT_FEE,50,MRU,8482,PLATFORM,COLLECTED,2024-04-22T22:39:13.823Z
35697,82916,TX20240312518061,TRF_FEE,25,MRU,5478,PLATFORM,COLLECTED,2024-03-12T09:57:43.460Z
35698,82918,TX20240406354007,TRF_FEE,25,MRU,8092,PLATFORM,COLLECTED,2024-04-06T07:09:30.155Z
35699,82919,TX20240516167197,PAY_FEE,17,MRU,1649,MERCHANT,COLLECTED,2024-05-16T14:28:16.489Z
35700,82922,TX20240810498668,SAL_FEE,1425,MRU,10607,PLATFORM,COLLECTED,2024-08-10T09:37:50.754Z
35701,82924,TX20240616912981,TRF_FEE,25,MRU,1326,PLATFORM,COLLECTED,2024-06-16T09:04:28.284Z
35702,82930,TX20240721598592,PAY_FEE,165,MRU,7438,MERCHANT,COLLECTED,2024-07-21T13:55:41.465Z
