id,transaction_id,transaction_reference,fee_type,amount,currency,payer_account_id,collector,status,created_at
92,166,TX20241217626475,TRF_FEE,10,MRU,8998,PLATFORM,COLLECTED,2024-12-17T07:14:39.748Z
93,167,TX20240619209353,PAY_FEE,7,MRU,4770,MERCHANT,COLLECTED,2024-06-19T15:39:23.863Z
94,168,TX20240211674959,WIT_FEE,400,MRU,9038,PLATFORM,COLLECTED,2024-02-11T05:37:44.267Z
95,169,TX20240229528154,WIT_FEE,130,MRU,2365,PLATFORM,COLLECTED,2024-02-29T17:06:50.012Z
96,171,TX20240112286010,TRF_FEE,25,MRU,1209,PLATFORM,COLLECTED,2024-01-12T10:40:52.790Z
97,172,TX20240225347496,PAY_FEE,146,MRU,5468,MERCHANT,COLLECTED,2024-02-25T15:34:17.840Z
98,173,TX20240624867208,WIT_FEE,200,MRU,6497,PLATFORM,COLLECTED,2024-06-24T09:58:51.233Z
99,175,TX20240718585075,PAY_FEE,102,MRU,4332,MERCHANT,COLLECTED,2024-07-18T08:44:25.848Z
100,176,TX20240427136888,WIT_FEE,140,MRU,2970,PLATFORM,COLLECTED,2024-04-27T13:31:50.592Z
101,178,TX20240711019643,WIT_FEE,370,MRU,8565,PLATFORM,COLLECTED,2024-07-11T10:04:44.340Z
102,181,TX20240402527782,WIT_FEE,200,MRU,1707,PLATFORM,COLLECTED,2024-04-02T12:40:00.209Z
103,182,TX20241006282431,WIT_FEE,50,MRU,4287,PLATFORM,COLLECTED,2024-10-06T10:02:01.944Z
104,183,TX20240420598275,WIT_FEE,50,MRU,658,PLATFORM,COLLECTED,2024-04-20T14:23:56.776Z
105,184,TX20240919847629,WIT_FEE,50,MRU,8214,PLATFORM,COLLECTED,2024-09-19T15:10:50.480Z
106,185,TX20240818678462,PAY_FEE,255,MRU,631,MERCHANT,COLLECTED,2024-08-18T17:57:03.762Z
107,187,TX20240130785793,WIT_FEE,180,MRU,8524,PLATFORM,COLLECTED,2024-01-30T11:32:07.020Z
108,188,TX20240701106287,PAY_FEE,36,MRU,3451,MERCHANT,COLLECTED,2024-07-01T06:53:37.059Z
109,192,TX20241009902307,TRF_FEE,10,MRU,3765,PLATFORM,COLLECTED,2024-10-09T18:51:19.280Z
110,193,TX20240405510213,TRF_FEE,25,MRU,1075,PLATFORM,COLLECTED,2024-04-05T08:05:28.420Z
111,194,TX20241214141188,TRF_FEE,50,MRU,8427,PLATFORM,COLLECTED,2024-12-14T12:41:39.744Z
112,196,TX20241118449132,WIT_FEE,200,MRU,6432,PLATFORM,COLLECTED,2024-11-18T18:19:17.758Z
113,197,TX20240112204741,SAL_FEE,705,MRU,5135,PLATFORM,COLLECTED,2024-01-12T15:38:43.118Z
114,198,TX20240111844579,PAY_FEE,7,MRU,4219,MERCHANT,COLLECTED,2024-01-11T18:11:33.210Z
115,201,TX20241114674962,TRF_FEE,50,MRU,1111,PLATFORM,COLLECTED,2024-11-14T14:57:56.013Z
116,203,TX20240202582036,WIT_FEE,50,MRU,4178,PLATFORM,COLLECTED,2024-02-02T19:30:31.967Z
117,205,TX20240826991334,WIT_FEE,50,MRU,3366,PLATFORM,COLLECTED,2024-08-26T09:46:13.031Z
118,208,TX20241229644198,PAY_FEE,12,MRU,5937,MERCHANT,COLLECTED,2024-12-29T14:25:12.074Z
119,209,TX20240628331244,WIT_FEE,50,MRU,446,PLATFORM,COLLECTED,2024-06-28T13:42:02.016Z
120,210,TX20240618325015,WIT_FEE,50,MRU,2340,PLATFORM,COLLECTED,2024-06-18T14:18:26.026Z
121,211,TX20240602266358,WIT_FEE,50,MRU,9574,PLATFORM,COLLECTED,2024-06-02T19:47:26.150Z
122,212,TX20240314713997,WIT_FEE,50,MRU,5320,PLATFORM,COLLECTED,2024-03-14T20:03:09.593Z
123,213,TX20240116868522,WIT_FEE,50,MRU,9279,PLATFORM,COLLECTED,2024-01-16T07:27:17.046Z
124,217,TX20240223574583,WIT_FEE,50,MRU,5648,PLATFORM,COLLECTED,2024-02-23T08:45:11.807Z
125,220,TX20240609251321,PAY_FEE,44,MRU,1343,MERCHANT,COLLECTED,2024-06-09T12:01:59.199Z
126,221,TX20240611279032,SAL_FEE,1130,MRU,4972,PLATFORM,COLLECTED,2024-06-11T13:28:15.267Z
127,222,TX20240731903865,TRF_FEE,25,MRU,7457,PLATFORM,COLLECTED,2024-07-31T08:07:22.795Z
128,223,TX20241118174815,TRF_FEE,25,MRU,264,PLATFORM,COLLECTED,2024-11-18T09:45:26.064Z
129,224,TX20240511785272,WIT_FEE,50,MRU,10327,PLATFORM,COLLECTED,2024-05-11T15:56:41.101Z
130,225,TX20241208580068,BIL_FEE,100,MRU,7685,PLATFORM,COLLECTED,2024-12-08T07:12:42.115Z
131,226,TX20241009031025,WIT_FEE,50,MRU,1149,PLATFORM,COLLECTED,2024-10-09T10:18:08.326Z
132,227,TX20240502905672,PAY_FEE,32,MRU,5267,MERCHANT,COLLECTED,2024-05-02T13:48:38.017Z
133,229,TX20240314797315,TRF_FEE,25,MRU,1206,PLATFORM,COLLECTED,2024-03-14T08:59:38.899Z
134,230,TX20240621041723,SAL_FEE,1955,MRU,8168,PLATFORM,COLLECTED,2024-06-21T07:18:20.687Z
135,231,TX20240609019044,PAY_FEE,21,MRU,7515,MERCHANT,COLLECTED,2024-06-09T16:25:02.829Z
136,233,TX20240515132662,PAY_FEE,23,MRU,7742,MERCHANT,COLLECTED,2024-05-15T10:23:05.400Z
137,234,TX20240908860789,WIT_FEE,100,MRU,1788,PLATFORM,COLLECTED,2024-09-08T05:22:19.535Z
138,235,TX20241102529123,TRF_FEE,25,MRU,9766,PLATFORM,COLLECTED,2024-11-02T16:09:47.359Z
139,236,TX20241112367427,PAY_FEE,29,MRU,8276,MERCHANT,COLLECTED,2024-11-12T21:19:54.979Z
140,237,TX20241117355822,WIT_FEE,390,MRU,534,PLATFORM,COLLECTED,2024-11-17T13:10:52.708Z
141,239,TX20240228673995,WIT_FEE,270,MRU,6782,PLATFORM,COLLECTED,2024-02-28T08:08:45.095Z
142,240,TX20241110162650,TRF_FEE,50,MRU,266,PLATFORM,COLLECTED,2024-11-10T14:44:29.845Z
143,241,TX20241225811091,TRF_FEE,50,MRU,5280,PLATFORM,COLLECTED,2024-12-25T09:05:37.945Z
144,242,TX20240607726523,TRF_FEE,50,MRU,6342,PLATFORM,COLLECTED,2024-06-07T14:37:49.784Z
145,245,TX20241207263264,TRF_FEE,50,MRU,10194,PLATFORM,COLLECTED,2024-12-07T07:01:39.756Z
146,246,TX20240417449300,BIL_FEE,100,MRU,2565,PLATFORM,COLLECTED,2024-04-17T13:17:40.588Z
147,249,TX20240117532209,PAY_FEE,57,MRU,5839,MERCHANT,COLLECTED,2024-01-17T20:07:12.532Z
148,251,TX20240616533981,TRF_FEE,25,MRU,7086,PLATFORM,COLLECTED,2024-06-16T13:45:33.360Z
149,253,TX20241124411162,TRF_FEE,25,MRU,7267,PLATFORM,COLLECTED,2024-11-24T17:38:35.585Z
150,254,TX20241206220993,WIT_FEE,79,MRU,958,PLATFORM,COLLECTED,2024-12-06T07:47:12.126Z
151,255,TX20240713331210,TRF_FEE,50,MRU,1652,PLATFORM,COLLECTED,2024-07-13T14:25:09.017Z
152,256,TX20240520059171,TRF_FEE,25,MRU,8576,PLATFORM,COLLECTED,2024-05-20T14:43:24.580Z
153,257,TX20240322647281,TRF_FEE,25,MRU,5143,PLATFORM,COLLECTED,2024-03-22T14:24:26.816Z
154,258,TX20240308415795,WIT_FEE,50,MRU,10429,PLATFORM,COLLECTED,2024-03-08T06:23:47.351Z
155,260,TX20240417365260,WIT_FEE,50,MRU,3233,PLATFORM,COLLECTED,2024-04-17T05:02:41.792Z
156,261,TX20241211994506,TRF_FEE,50,MRU,6655,PLATFORM,COLLECTED,2024-12-11T18:11:38.450Z
157,263,TX20240519372827,WIT_FEE,50,MRU,4985,PLATFORM,COLLECTED,2024-05-19T16:03:04.245Z
158,269,TX20241021557232,TRF_FEE,50,MRU,10554,PLATFORM,COLLECTED,2024-10-21T07:38:38.741Z
159,274,TX20240413374763,WIT_FEE,50,MRU,1356,PLATFORM,COLLECTED,2024-04-13T12:53:18.198Z
160,275,TX20240824534723,WIT_FEE,50,MRU,1931,PLATFORM,COLLECTED,2024-08-24T10:08:44.585Z
161,278,TX20240921429789,SAL_FEE,520,MRU,3519,PLATFORM,COLLECTED,2024-09-21T08:28:49.063Z
162,279,TX20240815923811,PAY_FEE,39,MRU,8649,MERCHANT,COLLECTED,2024-08-15T07:08:24.837Z
163,281,TX20240429024786,PAY_FEE,72,MRU,2025,MERCHANT,COLLECTED,2024-04-29T18:03:55.654Z
164,282,TX20240124429603,TRF_FEE,10,MRU,3636,PLATFORM,COLLECTED,2024-01-24T14:45:35.168Z
165,283,TX20240523171974,TRF_FEE,50,MRU,6005,PLATFORM,COLLECTED,2024-05-23T18:12:11.289Z
166,284,TX20241210945306,BIL_FEE,100,MRU,3820,PLATFORM,COLLECTED,2024-12-10T08:34:40.372Z
167,286,TX20240130071251,PAY_FEE,20,MRU,1837,MERCHANT,COLLECTED,2024-01-30T16:38:56.979Z
168,289,TX20240712144417,PAY_FEE,285,MRU,5787,MERCHANT,COLLECTED,2024-07-12T06:49:25.009Z
169,295,TX20241002788004,TRF_FEE,50,MRU,10170,PLATFORM,COLLECTED,2024-10-02T20:23:53.044Z
170,296,TX20240518812968,TRF_FEE,10,MRU,4200,PLATFORM,COLLECTED,2024-05-18T09:33:43.442Z
171,297,TX20241001717897,WIT_FEE,50,MRU,6680,PLATFORM,COLLECTED,2024-10-01T07:43:07.697Z
172,300,TX20241108305576,TRF_FEE,50,MRU,2420,PLATFORM,COLLECTED,2024-11-08T09:45:15.037Z
173,301,TX20240525174881,TRF_FEE,25,MRU,7007,PLATFORM,COLLECTED,2024-05-25T16:02:21.878Z
174,303,TX20240102745423,TRF_FEE,50,MRU,8634,PLATFORM,COLLECTED,2024-01-02T17:21:13.508Z
175,304,TX20240204468277,SAL_FEE,1025,MRU,1949,PLATFORM,COLLECTED,2024-02-04T17:12:43.373Z
176,307,TX20241118053762,TRF_FEE,25,MRU,6406,PLATFORM,COLLECTED,2024-11-18T14:42:18.815Z
177,309,TX20240628277880,TRF_FEE,25,MRU,9038,PLATFORM,COLLECTED,2024-06-28T05:27:32.777Z
178,310,TX20240710915717,TRF_FEE,50,MRU,3051,PLATFORM,COLLECTED,2024-07-10T16:12:55.411Z
179,311,TX20241103324862,TRF_FEE,25,MRU,1693,PLATFORM,COLLECTED,2024-11-03T17:56:32.133Z
180,313,TX20240102318207,WIT_FEE,50,MRU,9792,PLATFORM,COLLECTED,2024-01-02T13:00:51.502Z
181,314,TX20240407091432,WIT_FEE,50,MRU,9328,PLATFORM,COLLECTED,2024-04-07T08:51:34.884Z
182,316,TX20240219457982,WIT_FEE,50,MRU,1100,PLATFORM,COLLECTED,2024-02-19T14:08:52.381Z
183,317,TX20240822437609,TRF_FEE,50,MRU,6352,PLATFORM,COLLECTED,2024-08-22T12:36:14.956Z
184,318,TX20240730713243,TRF_FEE,25,MRU,6233,PLATFORM,COLLECTED,2024-07-30T15:48:36.787Z
185,319,TX20240419276289,TRF_FEE,25,MRU,442,PLATFORM,COLLECTED,2024-04-19T10:46:37.680Z
186,320,TX20240120421054,WIT_FEE,50,MRU,8193,PLATFORM,COLLECTED,2024-01-20T17:46:19.090Z
187,322,TX20241102662294,TRF_FEE,25,MRU,9486,PLATFORM,COLLECTED,2024-11-02T12:12:12.700Z
188,323,TX20240619596808,PAY_FEE,15,MRU,5743,MERCHANT,COLLECTED,2024-06-19T15:14:33.914Z
189,324,TX20240331187833,BIL_FEE,100,MRU,6514,PLATFORM,COLLECTED,2024-03-31T07:13:33.920Z
190,330,TX20240712276423,WIT_FEE,50,MRU,10330,PLATFORM,COLLECTED,2024-07-12T10:33:45.507Z
191,331,TX20240921325346,WIT_FEE,50,MRU,7269,PLATFORM,COLLECTED,2024-09-21T05:07:34.134Z
192,336,TX20240628250685,WIT_FEE,50,MRU,9297,PLATFORM,COLLECTED,2024-06-28T11:19:49.301Z
193,338,TX20241211208207,WIT_FEE,50,MRU,560,PLATFORM,COLLECTED,2024-12-11T13:34:37.152Z
194,340,TX20240109047731,TRF_FEE,50,MRU,1600,PLATFORM,COLLECTED,2024-01-09T16:23:38.580Z
195,341,TX20240110709869,WIT_FEE,73,MRU,6138,PLATFORM,COLLECTED,2024-01-10T19:36:00.113Z
196,342,TX20240308441419,WIT_FEE,50,MRU,3551,PLATFORM,COLLECTED,2024-03-08T07:21:25.976Z
197,343,TX20240507466161,WIT_FEE,50,MRU,4088,PLATFORM,COLLECTED,2024-05-07T15:48:51.314Z
198,344,TX20240401023598,WIT_FEE,50,MRU,8014,PLATFORM,COLLECTED,2024-04-01T17:34:48.388Z
199,345,TX20240305431075,BIL_FEE,100,MRU,1349,PLATFORM,COLLECTED,2024-03-05T17:37:28.244Z
200,346,TX20240403806249,PAY_FEE,42,MRU,648,MERCHANT,COLLECTED,2024-04-03T11:59:16.838Z
201,347,TX20240514138334,TRF_FEE,50,MRU,2940,PLATFORM,COLLECTED,2024-05-14T07:19:36.682Z
202,348,TX20240919990112,TRF_FEE,25,MRU,8601,PLATFORM,COLLECTED,2024-09-19T16:36:56.210Z
203,350,TX20240714924116,TRF_FEE,25,MRU,10087,PLATFORM,COLLECTED,2024-07-14T06:12:56.661Z
204,354,TX20241225014359,TRF_FEE,25,MRU,10768,PLATFORM,COLLECTED,2024-12-25T17:30:10.807Z
205,357,TX20240702422880,WIT_FEE,50,MRU,6797,PLATFORM,COLLECTED,2024-07-02T13:21:04.806Z
206,359,TX20241215867365,WIT_FEE,200,MRU,4179,PLATFORM,COLLECTED,2024-12-14T23:57:49.560Z
207,361,TX20240516977419,TRF_FEE,50,MRU,3630,PLATFORM,COLLECTED,2024-05-16T06:52:08.892Z
208,363,TX20240305311043,TRF_FEE,50,MRU,10277,PLATFORM,COLLECTED,2024-03-05T15:47:50.610Z
209,364,TX20240806238926,TRF_FEE,25,MRU,8988,PLATFORM,COLLECTED,2024-08-06T15:49:44.688Z
210,367,TX20240906542766,BIL_FEE,100,MRU,5050,PLATFORM,COLLECTED,2024-09-06T05:18:57.838Z
211,369,TX20240821189857,WIT_FEE,50,MRU,6396,PLATFORM,COLLECTED,2024-08-21T11:16:29.149Z
212,370,TX20241021782635,TRF_FEE,10,MRU,1628,PLATFORM,COLLECTED,2024-10-21T09:11:04.755Z
213,371,TX20240107003115,WIT_FEE,50,MRU,10922,PLATFORM,COLLECTED,2024-01-07T17:02:33.587Z
214,372,TX20240704784559,TRF_FEE,25,MRU,7336,PLATFORM,COLLECTED,2024-07-04T07:20:57.102Z
215,373,TX20240702672316,PAY_FEE,72,MRU,8320,MERCHANT,COLLECTED,2024-07-02T15:40:36.172Z
216,376,TX20241217966614,WIT_FEE,50,MRU,5501,PLATFORM,COLLECTED,2024-12-17T19:18:24.545Z
217,377,TX20240723858517,TRF_FEE,50,MRU,54,PLATFORM,COLLECTED,2024-07-23T14:38:00.992Z
218,379,TX20240308238345,PAY_FEE,27,MRU,1887,MERCHANT,COLLECTED,2024-03-08T09:40:29.566Z
219,380,TX20240414212033,TRF_FEE,50,MRU,9766,PLATFORM,COLLECTED,2024-04-14T14:03:31.759Z
220,381,TX20240307934720,PAY_FEE,14,MRU,6913,MERCHANT,COLLECTED,2024-03-07T11:18:10.955Z
221,382,TX20240606926870,PAY_FEE,180,MRU,2322,MERCHANT,COLLECTED,2024-06-06T07:05:56.625Z
222,383,TX20241025333816,WIT_FEE,100,MRU,4220,PLATFORM,COLLECTED,2024-10-25T16:47:41.136Z
223,385,TX20240204394071,TRF_FEE,25,MRU,2482,PLATFORM,COLLECTED,2024-02-04T20:19:44.710Z
224,386,TX20241015179692,PAY_FEE,150,MRU,8088,MERCHANT,COLLECTED,2024-10-15T06:22:45.238Z
225,387,TX20240414958056,TRF_FEE,25,MRU,9449,PLATFORM,COLLECTED,2024-04-14T16:29:23.973Z
226,388,TX20240326618181,PAY_FEE,14,MRU,8328,MERCHANT,COLLECTED,2024-03-26T14:30:54.667Z
227,389,TX20240715968413,PAY_FEE,68,MRU,6311,MERCHANT,COLLECTED,2024-07-15T16:39:13.204Z
228,390,TX20240421699113,TRF_FEE,25,MRU,6816,PLATFORM,COLLECTED,2024-04-21T15:25:50.391Z
229,391,TX20240712609769,TRF_FEE,50,MRU,8906,PLATFORM,COLLECTED,2024-07-12T16:35:16.781Z
230,392,TX20240120104490,TRF_FEE,25,MRU,7960,PLATFORM,COLLECTED,2024-01-20T13:32:13.952Z
231,393,TX20240603019643,TRF_FEE,50,MRU,10467,PLATFORM,COLLECTED,2024-06-03T06:44:20.775Z
232,395,TX20240804324166,PAY_FEE,165,MRU,7639,MERCHANT,COLLECTED,2024-08-04T09:06:00.630Z
