id,reference,transaction_type,amount,fee,total_amount,currency,source_account_id,source_user_id,destination_account_id,destination_user_id,merchant_id,agency_id,status,failure_reason,source_node,processing_node,source_datacenter,processing_datacenter,is_cross_dc,transaction_date,transaction_time,created_at,completed_at
87751,TX20240725374370,PAY,2700,41,2741,MRU,2374,2176,,,256,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-07-25,07:59:23,2024-07-25T05:59:23.351Z,2024-07-25T05:59:23.351Z
88493,TX20240725385844,PAY,2700,41,2741,MRU,2374,2176,,,256,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-07-25,07:59:23,2024-07-25T05:59:23.351Z,2024-07-25T05:59:23.351Z
11054,TX20240725474923,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:29.784Z
17785,TX20240725054569,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:27.069Z
26707,TX20240725537456,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,SUCCESS,,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:29.263Z
27324,TX20240725549528,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,SUCCESS,,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:29.031Z
28146,TX20240725224646,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,SUCCESS,,NKC-NODE-2,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:26.877Z
28966,TX20240725952694,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,SUCCESS,,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:26.661Z
41956,TX20240725722077,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:26.752Z
57988,TX20240725874551,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:25.584Z
63809,TX20240725675222,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:25.584Z
82753,TX20240725042262,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-2,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:25.584Z
84434,TX20240725170000,TRF,5700,50,5750,MRU,4138,3768,7339,6680,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,08:41:25,2024-07-25T06:41:25.584Z,2024-07-25T06:41:25.584Z
8499,TX20240725949503,TRF,9400,50,9450,MRU,2680,2450,3338,3042,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-07-25,09:24:20,2024-07-25T07:24:20.513Z,2024-07-25T07:24:20.513Z
28544,TX20240725314778,TRF,9400,50,9450,MRU,2680,2450,3338,3042,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NKC-NODE-2,DC-NDB,DC-NKC-PRIMARY,true,2024-07-25,09:24:20,2024-07-25T07:24:20.513Z,2024-07-25T07:24:20.513Z
44356,TX20240725679495,TRF,9400,50,9450,MRU,2680,2450,3338,3042,,,FAILED,INSUFFICIENT_BALANCE,NDB-NODE-1,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-07-25,09:24:20,2024-07-25T07:24:20.513Z,2024-07-25T07:24:20.513Z
59143,TX20240725862412,TRF,9400,50,9450,MRU,2680,2450,3338,3042,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-2,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-07-25,09:24:20,2024-07-25T07:24:20.513Z,2024-07-25T07:24:20.513Z
80124,TX20240725029818,TRF,9400,50,9450,MRU,2680,2450,3338,3042,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-07-25,09:24:20,2024-07-25T07:24:20.513Z,2024-07-25T07:24:20.513Z
83676,TX20240725791729,TRF,9400,50,9450,MRU,2680,2450,3338,3042,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-3,NKC-NODE-1,DC-NKC-SECONDARY,DC-NKC-PRIMARY,true,2024-07-25,09:24:20,2024-07-25T07:24:20.513Z,2024-07-25T07:24:20.513Z
84423,TX20240725213153,TRF,9400,50,9450,MRU,2680,2450,3338,3042,,,FAILED,INSUFFICIENT_BALANCE,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,09:24:20,2024-07-25T07:24:20.513Z,2024-07-25T07:24:20.513Z
17140,TX20240725480437,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:01.180Z
28950,TX20240725364251,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NDB-NODE-1,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:03.345Z
29975,TX20240725445078,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:04.894Z
30385,TX20240725973073,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NDB-NODE-2,NKC-NODE-3,DC-NDB,DC-NKC-SECONDARY,true,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:02.276Z
30999,TX20240725261740,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:04.989Z
53275,TX20240725592728,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NDB-NODE-2,NDB-NODE-1,DC-NDB,DC-NDB,false,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:05.210Z
87768,TX20240725587405,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NKC-NODE-1,NDB-NODE-2,DC-NKC-PRIMARY,DC-NDB,true,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:01.748Z
87953,TX20240725459301,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NDB-NODE-1,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:02.408Z
88324,TX20240725280226,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:01.743Z
90732,TX20240725736611,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:02.703Z
91103,TX20240725321406,PAY,3000,45,3045,MRU,9,9,,,385,,SUCCESS,,NKC-NODE-3,NDB-NODE-2,DC-NKC-SECONDARY,DC-NDB,true,2024-07-25,10:23:00,2024-07-25T08:23:00.360Z,2024-07-25T08:23:05.057Z
2285,TX20240725807998,DEP,100000,0,100000,MRU,270,253,,,,87,SUCCESS,,NKC-NODE-2,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,10:29:05,2024-07-25T08:29:05.317Z,2024-07-25T08:29:08.680Z
2499,TX20240725977827,DEP,100000,0,100000,MRU,270,253,,,,87,SUCCESS,,NKC-NODE-1,NKC-NODE-1,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,10:29:05,2024-07-25T08:29:05.317Z,2024-07-25T08:29:08.425Z
18794,TX20240725633401,DEP,100000,0,100000,MRU,270,253,,,,87,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-07-25,10:29:05,2024-07-25T08:29:05.317Z,2024-07-25T08:29:09.250Z
24404,TX20240725362290,DEP,100000,0,100000,MRU,270,253,,,,87,SUCCESS,,NKC-NODE-1,NKC-NODE-2,DC-NKC-PRIMARY,DC-NKC-PRIMARY,false,2024-07-25,10:29:05,2024-07-25T08:29:05.317Z,2024-07-25T08:29:08.371Z
25228,TX20240725276086,DEP,100000,0,100000,MRU,270,253,,,,87,SUCCESS,,NDB-NODE-2,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-07-25,10:29:05,2024-07-25T08:29:05.317Z,2024-07-25T08:29:07.825Z
74257,TX20240725547761,DEP,100000,0,100000,MRU,270,253,,,,87,SUCCESS,,NDB-NODE-2,NDB-NODE-2,DC-NDB,DC-NDB,false,2024-07-25,10:29:05,2024-07-25T08:29:05.317Z,2024-07-25T08:29:09.567Z
81038,TX20240725968942,DEP,100000,0,100000,MRU,270,253,,,,87,SUCCESS,,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-07-25,10:29:05,2024-07-25T08:29:05.317Z,2024-07-25T08:29:08.985Z
11692,TX20240725387198,WIT,1000,50,1050,MRU,1015,923,,,,78,FAILED,INSUF_BAL,NKC-NODE-3,NKC-NODE-3,DC-NKC-SECONDARY,DC-NKC-SECONDARY,false,2024-07-25,11:13:58,2024-07-25T09:13:58.869Z,2024-07-25T09:13:58.869Z
25269,TX20240725408249,WIT,1000,50,1050,MRU,1015,923,,,,78,FAILED,INSUF_BAL,NKC-NODE-3,NDB-NODE-1,DC-NKC-SECONDARY,DC-NDB,true,2024-07-25,11:13:58,2024-07-25T09:13:58.869Z,2024-07-25T09:13:58.869Z
25476,TX20240725807345,WIT,1000,50,1050,MRU,1015,923,,,,78,FAILED,INSUF_BAL,NDB-NODE-1,NKC-NODE-1,DC-NDB,DC-NKC-PRIMARY,true,2024-07-25,11:13:58,2024-07-25T09:13:58.869Z,2024-07-25T09:13:58.869Z
27124,TX20240725198407,WIT,1000,50,1050,MRU,1015,923,,,,78,FAILED,INSUF_BAL,NKC-NODE-1,NDB-NODE-1,DC-NKC-PRIMARY,DC-NDB,true,2024-07-25,11:13:58,2024-07-25T09:13:58.869Z,2024-07-25T09:13:58.869Z
27535,TX20240725295821,WIT,1000,50,1050,MRU,1015,923,,,,78,FAILED,INSUF_BAL,NKC-NODE-2,NKC-NODE-3,DC-NKC-PRIMARY,DC-NKC-SECONDARY,true,2024-07-25,11:13:58,2024-07-25T09:13:58.869Z,2024-07-25T09:13:58.869Z
